record_id,business_id,month,year,electricity_bill,diesel_cost,petrol_cost,generator_hours,grid_hours,outage_hours,energy_consumption_kwh,fuel_consumption_liters,maintenance_cost,weather_avg_temp,occupancy_rate,total_energy_cost
REC-001764,BIZ-0074,12,2024,3347564.15,295941.99,42683.94,23.59,667.62,67.39,35237.52,284.56,94691.15,26.22,70.55,3686190.08
REC-001765,BIZ-0074,1,2025,2713009.05,175038.29,25245.91,12.82,698.39,36.62,28557.99,168.31,76446.97,26.95,89.39,2913293.25
REC-001766,BIZ-0074,2,2025,3228272.54,270396.64,38999.52,25.33,591.52,72.36,33981.82,260.0,94838.79,27.36,83.95,3537668.7
REC-001767,BIZ-0074,3,2025,3848267.25,250501.73,36130.06,27.57,656.25,78.76,40508.08,240.87,104796.82,28.61,87.47,4134899.04
REC-001768,BIZ-0074,4,2025,3269716.85,465877.37,67193.85,30.99,622.77,88.53,34418.07,447.96,100738.77,31.08,86.03,3802788.07
REC-001769,BIZ-0074,5,2025,2591797.66,307807.91,44395.37,26.69,658.76,76.25,27282.08,295.97,88090.43,29.45,70.27,2944000.94
REC-001770,BIZ-0074,6,2025,2700271.67,142026.08,20484.53,15.6,666.73,44.57,28423.91,136.56,78929.45,29.86,82.83,2862782.28
REC-001771,BIZ-0074,7,2025,3296773.88,223760.84,32273.2,22.96,669.4,65.61,34702.88,215.15,93457.37,29.13,66.4,3552807.92
REC-001772,BIZ-0074,8,2025,2878233.39,304638.03,43938.18,26.54,659.19,75.82,30297.19,292.92,91566.27,27.98,84.4,3226809.6
REC-001773,BIZ-0074,9,2025,2726820.58,194661.57,28076.19,12.72,674.97,36.33,28703.37,187.17,76524.89,26.82,88.07,2949558.34
REC-001774,BIZ-0074,10,2025,2595699.91,172386.61,24863.45,12.35,699.72,35.29,27323.16,165.76,74521.05,24.87,63.1,2792949.97
REC-001775,BIZ-0074,11,2025,3081539.32,388203.83,55990.94,25.39,638.77,72.53,32437.26,373.27,93040.89,25.66,90.53,3525734.09
REC-001776,BIZ-0074,12,2025,2791261.34,233014.56,33607.87,16.24,688.6,46.41,29381.7,224.05,80689.73,26.38,79.43,3057883.77
REC-001777,BIZ-0075,1,2024,4288586.69,3772794.32,114558.53,89.77,480.27,99.74,45143.02,3054.89,410341.78,26.75,67.48,8175939.54
REC-001778,BIZ-0075,2,2024,4360044.38,1823120.71,55357.92,71.86,462.75,79.84,45895.2,1476.21,372822.54,27.85,76.89,6238523.01
REC-001779,BIZ-0075,3,2024,3444980.89,1396322.85,42398.47,39.24,536.41,43.6,36262.96,1130.63,276992.38,29.29,58.53,4883702.21
REC-001780,BIZ-0075,4,2024,3265383.15,2810396.3,85335.92,88.17,463.33,97.97,34372.45,2275.62,379912.52,29.02,83.75,6161115.37
REC-001781,BIZ-0075,5,2024,3041622.8,1918490.44,58253.76,54.15,519.85,60.16,32017.08,1553.43,299169.07,30.16,85.54,5018367.0
REC-001782,BIZ-0075,6,2024,3847610.09,2088251.58,63408.45,55.67,499.44,61.86,40501.16,1690.89,323729.27,29.54,73.12,5999270.12
REC-001783,BIZ-0075,7,2024,3930386.08,4424226.31,134338.86,95.03,474.43,105.58,41372.49,3582.37,412489.28,29.36,86.21,8488951.25
REC-001784,BIZ-0075,8,2024,3231963.8,2147807.11,65216.81,48.63,525.97,54.04,34020.67,1739.12,292042.54,28.37,56.13,5444987.72
REC-001785,BIZ-0075,9,2024,4055339.99,2323771.1,70559.85,56.77,498.23,63.07,42687.79,1881.6,331603.3,25.69,62.15,6449670.94
REC-001786,BIZ-0075,10,2024,3367935.2,3136883.91,95249.51,86.76,483.61,96.4,35451.95,2539.99,379494.64,26.82,57.18,6600068.62
REC-001787,BIZ-0075,11,2024,4316283.87,1385638.41,42074.04,57.79,497.09,64.21,45434.57,1121.97,340720.61,25.76,84.23,5743996.32
REC-001788,BIZ-0075,12,2024,4527094.03,3130180.43,95045.96,91.91,477.88,102.13,47653.62,2534.56,421344.14,25.63,80.88,7752320.42
REC-001789,BIZ-0075,1,2025,2808082.37,1870105.67,56784.59,67.29,505.25,74.76,29558.76,1514.26,321925.21,25.86,80.32,4734972.63
REC-001790,BIZ-0075,2,2025,4105678.95,2540881.42,77152.27,91.22,422.53,101.35,43217.67,2057.39,408720.13,27.64,71.72,6723712.64
REC-001791,BIZ-0075,3,2025,4016230.39,1801421.84,54699.04,48.36,526.28,53.73,42276.11,1458.64,312080.03,30.28,55.92,5872351.27
REC-001792,BIZ-0075,4,2025,2677911.11,2110253.88,64076.53,66.38,487.55,73.75,28188.54,1708.71,316500.57,29.88,78.93,4852241.52
REC-001793,BIZ-0075,5,2025,3896151.87,1771529.36,53791.38,70.62,501.54,78.47,41012.12,1434.44,357897.24,30.21,59.38,5721472.61
REC-001794,BIZ-0075,6,2025,4482356.52,1785897.92,54227.67,58.16,496.67,64.63,47182.7,1446.07,345914.72,29.25,76.55,6322482.11
REC-001795,BIZ-0075,7,2025,2714478.46,1188111.89,36076.27,36.63,539.31,40.7,28573.46,962.03,252026.53,30.25,63.34,3938666.62
REC-001796,BIZ-0075,8,2025,3763906.9,1634441.48,49628.79,38.88,536.81,43.2,39620.07,1323.43,284595.25,28.61,83.27,5447977.17
REC-001797,BIZ-0075,9,2025,2577171.47,1308251.25,39724.23,39.57,517.33,43.97,27128.12,1059.31,254872.63,27.65,63.75,3925146.95
REC-001798,BIZ-0075,10,2025,3678540.85,4317753.21,131105.87,92.1,477.68,102.33,38721.48,3496.16,399416.57,25.31,65.99,8127399.93
REC-001799,BIZ-0075,11,2025,3822430.63,1865780.14,56653.24,77.37,475.34,85.96,40236.11,1510.75,370793.69,24.61,68.92,5744864.01
REC-001800,BIZ-0075,12,2025,3837228.39,3873861.34,117627.37,87.25,483.07,96.94,40391.88,3136.73,392920.38,26.89,62.21,7828717.1
REC-001801,BIZ-0076,1,2024,2616880.82,179436.08,44366.06,23.73,243.11,36.51,27546.11,197.18,53089.94,27.61,74.19,2840682.96
REC-001802,BIZ-0076,2,2024,3567239.89,167586.96,41436.34,22.33,227.23,34.35,37549.89,184.16,60319.56,28.89,67.81,3776263.19
REC-001803,BIZ-0076,3,2024,2779562.01,293980.2,72687.41,40.8,216.84,62.78,29258.55,323.06,63849.03,28.3,71.09,3146229.62
REC-001804,BIZ-0076,4,2024,3718274.54,175505.12,43394.12,28.24,227.16,43.44,39139.73,192.86,64843.29,29.15,89.19,3937173.78
REC-001805,BIZ-0076,5,2024,3293088.82,171074.38,42298.61,36.05,224.16,55.46,34664.09,187.99,65557.26,30.63,63.93,3506461.81
REC-001806,BIZ-0076,6,2024,3435074.55,190739.92,47160.97,40.88,207.71,62.89,36158.68,209.6,69409.05,29.53,74.09,3672975.44
REC-001807,BIZ-0076,7,2024,3096382.7,213936.59,52896.41,21.79,246.1,33.52,32593.5,235.1,56057.69,30.06,68.65,3363215.7
REC-001808,BIZ-0076,8,2024,1601475.41,89966.27,22244.41,13.55,258.77,20.85,16857.64,98.86,38939.33,26.94,39.31,1713686.09
REC-001809,BIZ-0076,9,2024,2687888.02,240895.29,59562.02,32.3,220.9,49.7,28293.56,264.72,58401.4,26.62,67.18,2988345.33
REC-001810,BIZ-0076,10,2024,3257540.51,384694.7,95116.82,40.41,217.44,62.18,34289.9,422.74,67659.51,26.22,61.0,3737352.03
REC-001811,BIZ-0076,11,2024,3466127.61,179145.34,44294.18,20.68,238.79,31.81,36485.55,196.86,58561.94,26.11,70.76,3689567.13
REC-001812,BIZ-0076,12,2024,1858718.92,289253.24,71518.66,31.18,231.65,47.97,19565.46,317.86,50801.24,25.15,27.39,2219490.82
REC-001813,BIZ-0076,1,2025,3532837.44,277221.9,68543.88,36.62,223.29,56.33,37187.76,304.64,67889.2,27.43,89.71,3878603.22
REC-001814,BIZ-0076,2,2025,2737019.4,313608.72,77540.62,41.98,187.97,64.59,28810.73,344.62,64139.55,29.09,89.84,3128168.74
REC-001815,BIZ-0076,3,2025,3523172.18,201819.08,49900.32,20.61,247.92,31.7,37086.02,221.78,59003.19,29.07,83.02,3774891.58
REC-001816,BIZ-0076,4,2025,2685284.83,240571.34,59481.92,39.55,209.75,60.85,28266.16,264.36,62365.75,30.09,91.76,2985338.09
REC-001817,BIZ-0076,5,2025,3815752.12,219244.96,54208.92,35.56,224.91,54.71,40165.81,240.93,69691.57,30.94,68.78,4089206.0
REC-001818,BIZ-0076,6,2025,2514591.96,123450.45,30523.46,20.86,238.51,32.09,26469.39,135.66,50648.98,30.34,61.24,2668565.87
REC-001819,BIZ-0076,7,2025,2223284.65,179282.26,44328.03,21.98,245.81,33.81,23403.0,197.01,48809.57,29.62,84.69,2446894.94
REC-001820,BIZ-0076,8,2025,1670301.73,62102.08,15354.91,13.51,258.84,20.78,17582.12,68.24,39493.48,28.81,39.21,1747758.72
REC-001821,BIZ-0076,9,2025,3155453.34,198553.53,49092.91,29.28,225.55,45.05,33215.3,218.19,60676.68,25.64,71.48,3403099.78
REC-001822,BIZ-0076,10,2025,3491323.09,284161.15,70259.62,29.13,234.8,44.82,36750.77,312.26,63422.03,26.03,62.55,3845743.86
REC-001823,BIZ-0076,11,2025,3371112.27,149336.48,36923.85,20.59,238.92,31.68,35485.39,164.11,57713.68,25.36,68.26,3557372.6
REC-001824,BIZ-0076,12,2025,2010414.6,187343.05,46321.08,32.19,230.1,49.52,21162.26,205.87,52632.86,25.18,29.51,2244078.73
REC-001825,BIZ-0077,1,2024,14823854.69,1490633.12,45262.14,49.58,327.84,70.82,159734.18,1206.99,608400.74,27.12,61.45,16359749.95
REC-001826,BIZ-0077,2,2024,18788375.93,3548376.72,107744.23,76.61,263.5,109.44,201465.98,2873.18,772199.43,28.13,62.98,22444496.88
REC-001827,BIZ-0077,3,2024,19120982.14,1271323.67,38602.95,54.48,320.83,77.83,204967.1,1029.41,732277.32,28.09,84.57,20430908.76
REC-001828,BIZ-0077,4,2024,14976588.6,809900.45,24592.12,33.55,337.88,47.92,161341.9,655.79,577155.83,29.53,58.82,15811081.17
REC-001829,BIZ-0077,5,2024,18772829.93,1472470.78,44710.65,61.37,310.99,87.67,201302.34,1192.28,738269.39,29.79,74.96,20290011.36
REC-001830,BIZ-0077,6,2024,11045227.97,1797436.17,54578.02,57.74,303.31,82.49,119959.16,1455.41,526928.91,29.99,64.91,12897242.16
REC-001831,BIZ-0077,7,2024,15217197.51,2187861.4,66433.04,74.18,292.69,105.97,163874.63,1771.55,672885.86,30.39,86.41,17471491.95
REC-001832,BIZ-0077,8,2024,13228467.25,1302171.94,39539.63,35.35,348.16,50.5,142940.62,1054.39,535128.38,26.87,67.89,14570178.82
REC-001833,BIZ-0077,9,2024,13191781.92,2558129.55,77676.0,63.07,295.7,90.1,142554.46,2071.36,595145.94,25.8,62.4,15827587.47
REC-001834,BIZ-0077,10,2024,19664563.8,1705251.8,51778.9,46.56,332.14,66.52,210689.01,1380.77,729161.44,26.52,79.95,21421594.5
REC-001835,BIZ-0077,11,2024,16969003.25,2740733.22,83220.64,59.81,300.36,85.44,182314.69,2219.22,687371.78,25.88,60.25,19792957.11
REC-001836,BIZ-0077,12,2024,16722869.45,2906473.22,88253.24,76.89,288.81,109.85,179723.8,2353.42,718473.75,26.94,89.73,19717595.91
REC-001837,BIZ-0077,1,2025,11955635.97,2980051.62,90487.4,71.05,297.17,101.49,129542.4,2413.0,580156.1,27.31,73.86,15026174.99
REC-001838,BIZ-0077,2,2025,15789010.49,1177360.28,35749.81,43.53,297.89,62.19,169893.71,953.33,620500.34,28.26,78.07,17002120.58
REC-001839,BIZ-0077,3,2025,14627624.81,3114048.93,94556.14,67.15,302.73,95.93,157668.6,2521.5,641904.34,29.43,86.89,17836229.88
REC-001840,BIZ-0077,4,2025,19476779.4,2058434.98,62503.09,61.96,297.28,88.52,208712.33,1666.75,758094.11,29.52,66.02,21597717.47
REC-001841,BIZ-0077,5,2025,11928137.93,1337651.08,40616.94,55.46,319.43,79.23,129252.95,1083.12,545149.64,31.6,69.35,13306405.95
REC-001842,BIZ-0077,6,2025,13148633.48,1856499.26,56371.43,66.53,290.76,95.04,142100.27,1503.24,601614.26,29.83,71.95,15061504.17
REC-001843,BIZ-0077,7,2025,20599946.69,1787655.21,54281.03,40.0,341.51,57.15,220535.14,1447.49,739342.82,30.04,89.54,22441882.93
REC-001844,BIZ-0077,8,2025,16610264.2,2054583.38,62386.14,67.0,302.95,95.71,178538.49,1663.63,693739.49,28.42,78.31,18727233.72
REC-001845,BIZ-0077,9,2025,15182704.75,1214636.72,36881.68,35.27,335.41,50.39,163511.54,983.51,586376.23,25.83,69.3,16434223.15
REC-001846,BIZ-0077,10,2025,12019679.87,1324033.3,40203.44,50.25,326.88,71.78,130216.55,1072.09,536090.02,26.75,61.93,13383916.61
REC-001847,BIZ-0077,11,2025,17673639.09,1261526.32,38305.46,51.02,312.91,72.89,189731.91,1021.48,686580.7,25.3,81.79,18973470.87
REC-001848,BIZ-0077,12,2025,11438797.69,869527.01,26402.64,36.18,346.97,51.69,124102.0,704.07,489850.65,26.72,84.19,12334727.34
REC-001849,BIZ-0078,1,2024,16446874.48,1588886.54,48245.54,62.61,449.37,69.57,173124.99,1286.55,670551.4,26.79,73.53,18084006.56
REC-001850,BIZ-0078,2,2024,15108893.43,2437553.27,74014.78,57.22,421.88,63.58,159040.98,1973.73,623484.09,28.47,63.45,17620461.48
REC-001851,BIZ-0078,3,2024,13888365.19,1960147.95,59518.66,81.5,428.39,90.55,146193.32,1587.16,644777.38,28.86,76.31,15908031.8
REC-001852,BIZ-0078,4,2024,23522496.27,3069478.65,93202.79,75.74,418.04,84.16,247605.22,2485.41,885646.37,31.17,88.25,26685177.71
REC-001853,BIZ-0078,5,2024,20617062.49,3296955.65,100109.99,82.21,427.6,91.34,217021.71,2669.6,823409.49,30.35,81.52,24014128.13
REC-001854,BIZ-0078,6,2024,18728063.72,1022279.04,31040.86,45.59,451.54,50.66,197137.51,827.76,693146.52,30.38,83.7,19781383.62
REC-001855,BIZ-0078,7,2024,17672418.58,1494309.42,45373.77,56.19,456.51,62.43,186025.46,1209.97,688676.2,29.47,78.59,19212101.77
REC-001856,BIZ-0078,8,2024,19900481.94,1742488.06,52909.56,50.63,462.68,56.26,209478.76,1410.92,735088.62,28.53,64.78,21695879.56
REC-001857,BIZ-0078,9,2024,17801226.24,3071210.85,93255.39,68.02,426.62,75.58,187381.33,2486.81,718093.71,25.67,73.12,20965692.48
REC-001858,BIZ-0078,10,2024,19843723.29,2235175.19,67869.69,96.07,412.19,106.75,208881.3,1809.86,833560.24,25.32,68.44,22146768.17
REC-001859,BIZ-0078,11,2024,20632636.29,1837089.56,55782.07,63.12,432.06,70.14,217185.65,1487.52,781836.63,26.57,85.88,22525507.92
REC-001860,BIZ-0078,12,2024,15672686.08,1362311.84,41365.74,46.43,467.35,51.59,164975.64,1103.09,614590.23,26.75,66.0,17076363.66
REC-001861,BIZ-0078,1,2025,13789102.26,2725465.97,82757.06,95.17,413.2,105.74,145148.44,2206.86,672244.91,26.72,62.83,16597325.29
REC-001862,BIZ-0078,2,2025,14253300.64,1317451.3,40003.58,53.55,409.22,59.5,150034.74,1066.76,592904.8,28.25,58.71,15610755.52
REC-001863,BIZ-0078,3,2025,14448950.46,1710671.53,51943.47,73.7,437.05,81.89,152094.22,1385.16,642372.61,29.38,72.8,16211565.46
REC-001864,BIZ-0078,4,2025,15063226.17,2840486.41,86249.59,66.77,428.01,74.19,158560.28,2299.99,643288.2,31.1,73.83,17989962.17
REC-001865,BIZ-0078,5,2025,22052900.76,2088352.2,63411.5,62.87,449.08,69.86,232135.8,1690.97,818652.75,30.19,64.86,24204664.46
REC-001866,BIZ-0078,6,2025,21921623.87,3645203.91,110684.33,81.12,412.06,90.14,230753.94,2951.58,855357.21,29.27,70.88,25677512.11
REC-001867,BIZ-0078,7,2025,18242298.3,1062084.05,32249.52,41.47,472.86,46.08,192024.19,859.99,671299.81,28.34,86.11,19336631.87
REC-001868,BIZ-0078,8,2025,22602072.86,3518336.09,106832.07,86.63,422.69,96.25,237916.56,2848.86,885376.04,27.47,78.41,26227241.02
REC-001869,BIZ-0078,9,2025,13443582.73,1909762.37,57988.74,57.13,438.73,63.47,141511.4,1546.37,579456.22,26.08,57.6,15411333.84
REC-001870,BIZ-0078,10,2025,13494914.27,3512315.83,106649.27,79.34,430.78,88.16,142051.73,2843.98,629677.47,26.4,78.52,17113879.37
REC-001871,BIZ-0078,11,2025,18738422.63,1854102.96,56298.67,68.84,425.71,76.49,197246.55,1501.3,744568.12,24.39,58.52,20648824.26
REC-001872,BIZ-0078,12,2025,19450806.74,3613896.95,109733.71,95.8,412.5,106.44,204745.33,2926.23,822620.04,25.97,84.32,23174437.4
REC-001873,BIZ-0079,1,2024,15030417.85,824835.69,25045.62,30.48,560.56,55.41,158214.92,667.88,562589.06,26.14,75.52,15880299.16
REC-001874,BIZ-0079,2,2024,10069603.49,1048055.01,31823.53,41.12,501.46,74.77,105995.83,848.63,455462.29,27.93,71.96,11149482.03
REC-001875,BIZ-0079,3,2024,12079164.74,1371796.88,41653.75,49.85,525.34,90.63,127149.1,1110.77,527534.88,29.57,58.1,13492615.37
REC-001876,BIZ-0079,4,2024,13364239.72,1144004.78,34736.99,49.33,506.4,89.7,140676.21,926.32,560226.72,30.01,72.17,14542981.49
REC-001877,BIZ-0079,5,2024,13833898.33,957260.03,29066.6,31.04,559.54,56.43,145619.98,775.11,532330.38,30.95,76.47,14820224.96
REC-001878,BIZ-0079,6,2024,16075290.75,2383621.72,72377.18,54.37,497.25,98.85,169213.59,1930.06,642640.57,30.24,88.4,18531289.65
REC-001879,BIZ-0079,7,2024,13442593.0,1604957.18,48733.52,45.02,534.12,81.85,141500.98,1299.56,552789.67,29.65,72.16,15096283.7
REC-001880,BIZ-0079,8,2024,15067686.07,2323237.32,70543.64,56.53,513.19,102.78,158607.22,1881.16,620878.57,27.51,62.66,17461467.03
REC-001881,BIZ-0079,9,2024,10450398.48,1019614.21,30959.95,38.36,526.36,69.74,110004.19,825.6,459396.58,26.56,70.65,11500972.64
REC-001882,BIZ-0079,10,2024,11403673.53,947831.34,28780.3,37.33,548.1,67.87,120038.67,767.47,482214.84,26.93,78.12,12380285.17
REC-001883,BIZ-0079,11,2024,15372789.87,1769715.72,53736.31,45.14,514.03,82.07,161818.84,1432.97,603856.78,26.42,84.4,17196241.9
REC-001884,BIZ-0079,12,2024,10029345.19,1770623.28,53763.86,54.76,516.4,99.57,105572.05,1433.7,484408.85,24.7,64.38,11853732.33
REC-001885,BIZ-0079,1,2025,13256741.64,1597017.77,48492.44,37.83,547.18,68.79,139544.65,1293.13,532092.73,26.9,66.31,14902251.85
REC-001886,BIZ-0079,2,2025,8923809.29,1124645.16,34149.14,40.69,482.37,73.99,93934.83,910.64,424359.39,27.82,64.12,10082603.59
REC-001887,BIZ-0079,3,2025,11554511.15,1338561.13,40644.57,30.52,560.48,55.49,121626.43,1083.86,471211.04,29.58,56.6,12933716.85
REC-001888,BIZ-0079,4,2025,10096237.42,2211986.0,67165.57,59.28,488.32,107.78,106276.18,1791.08,496101.72,30.25,82.28,12375388.99
REC-001889,BIZ-0079,5,2025,15807295.62,720799.32,21886.62,22.81,574.49,41.48,166392.59,583.64,566170.13,29.61,73.89,16549981.56
REC-001890,BIZ-0079,6,2025,11425618.35,1225373.05,37207.68,51.49,502.48,93.62,120269.67,992.2,513955.46,30.84,66.67,12688199.08
REC-001891,BIZ-0079,7,2025,12170457.22,2572968.81,78126.58,59.93,507.0,108.97,128110.08,2083.38,552123.1,28.17,62.37,14821552.61
REC-001892,BIZ-0079,8,2025,11059668.75,887750.76,26955.99,28.21,564.67,51.3,116417.57,718.83,453114.85,27.75,80.12,11974375.5
REC-001893,BIZ-0079,9,2025,10577657.66,971136.95,29487.96,22.53,555.15,40.95,111343.76,786.35,427914.8,26.54,74.35,11578282.57
REC-001894,BIZ-0079,10,2025,12327404.72,1221133.79,37078.96,52.47,520.58,95.39,129762.15,988.77,539832.18,26.45,73.43,13585617.47
REC-001895,BIZ-0079,11,2025,12538473.89,1118404.79,33959.66,48.49,507.94,88.16,131983.94,905.59,536639.37,24.98,55.85,13690838.34
REC-001896,BIZ-0079,12,2025,11804650.53,1588554.41,48235.46,37.43,547.92,68.05,124259.48,1286.28,492992.3,26.43,83.45,13441440.4
REC-001897,BIZ-0080,1,2024,1423193.73,89580.63,22149.06,10.68,310.7,42.7,14980.99,98.44,35856.44,27.65,87.58,1534923.42
REC-001898,BIZ-0080,2,2024,1979600.84,106143.94,26244.38,11.09,286.22,44.38,20837.9,116.64,40772.08,28.56,60.64,2111989.16
REC-001899,BIZ-0080,3,2024,1719801.93,132657.25,32799.87,14.35,295.98,57.42,18103.18,145.78,40377.27,28.28,78.82,1885259.05
REC-001900,BIZ-0080,4,2024,2098788.23,59261.83,14652.65,8.4,308.4,33.6,22092.51,65.12,40293.58,30.85,73.6,2172702.71
REC-001901,BIZ-0080,5,2024,2003157.85,63688.29,15747.1,9.24,316.45,36.95,21085.87,69.99,39948.79,29.54,91.02,2082593.24
REC-001902,BIZ-0080,6,2024,1589409.84,68777.29,17005.37,8.2,309.2,32.8,16730.63,75.58,35894.37,29.5,73.0,1675192.5
REC-001903,BIZ-0080,7,2024,2322765.94,128487.47,31768.88,13.19,300.66,52.74,24450.17,141.2,44811.9,29.27,72.24,2483022.29
REC-001904,BIZ-0080,8,2024,1019028.93,53893.32,13325.27,11.5,307.4,46.0,10726.62,59.22,32906.93,28.63,37.29,1086247.52
REC-001905,BIZ-0080,9,2024,1781289.66,38885.1,9614.45,6.23,317.1,24.9,18750.42,42.73,36424.45,27.4,74.31,1829789.21
REC-001906,BIZ-0080,10,2024,1399995.83,64285.17,15894.69,11.31,308.16,45.24,14736.8,70.64,36009.92,24.98,80.16,1480175.69
REC-001907,BIZ-0080,11,2024,1395413.33,87023.74,21516.86,9.54,303.86,38.14,14688.56,95.63,34995.62,26.56,78.99,1503953.93
REC-001908,BIZ-0080,12,2024,1204878.16,41023.09,10143.07,5.66,330.75,22.65,12682.93,45.08,31260.99,25.89,39.09,1256044.32
REC-001909,BIZ-0080,1,2025,2210996.73,44973.63,11119.85,5.41,331.76,21.64,23273.65,49.42,39594.82,26.54,83.7,2267090.21
REC-001910,BIZ-0080,2,2025,1633293.27,56041.3,13856.37,7.35,289.78,29.42,17192.56,61.58,35798.62,28.24,87.89,1703190.94
REC-001911,BIZ-0080,3,2025,2313202.68,54093.16,13374.68,7.65,322.79,30.61,24349.5,59.44,41688.24,29.22,75.99,2380670.52
REC-001912,BIZ-0080,4,2025,2109050.71,126905.46,31377.72,13.25,289.01,52.99,22200.53,139.46,43046.29,30.12,77.75,2267333.89
REC-001913,BIZ-0080,5,2025,1395490.38,38076.87,9414.61,5.15,332.79,20.61,14689.37,41.84,32585.8,30.32,62.48,1442981.86
REC-001914,BIZ-0080,6,2025,2155364.64,58924.88,14569.34,6.28,316.89,25.11,22688.05,64.75,39603.74,29.26,66.32,2228858.86
REC-001915,BIZ-0080,7,2025,1880679.72,61286.01,15153.14,6.57,327.11,26.29,19796.63,67.35,37452.72,29.24,80.04,1957118.87
REC-001916,BIZ-0080,8,2025,786467.98,137408.41,33974.61,16.2,288.59,64.81,8278.61,151.0,33534.06,27.8,27.13,957851.0
REC-001917,BIZ-0080,9,2025,1594439.78,114482.39,28306.08,15.01,281.97,60.03,16783.58,125.8,39680.92,27.66,68.68,1737228.25
REC-001918,BIZ-0080,10,2025,1965842.43,136779.09,33819.01,14.03,297.27,56.13,20693.08,150.31,42271.87,25.03,69.29,2136440.53
REC-001919,BIZ-0080,11,2025,1803446.13,46816.36,11575.47,7.37,312.52,29.48,18983.64,51.45,37240.11,25.19,79.34,1861837.96
REC-001920,BIZ-0080,12,2025,1315042.8,57892.65,14314.12,6.85,326.01,27.39,13842.56,63.62,32840.27,26.43,41.35,1387249.57
REC-001921,BIZ-0081,1,2024,4520038.83,2286627.06,69432.0,66.35,661.07,82.93,54192.56,1851.52,307810.85,26.69,80.26,6876097.89
REC-001922,BIZ-0081,2,2024,4721040.0,1141301.69,34654.91,45.26,639.43,56.57,56308.36,924.13,274076.58,26.81,90.24,5896996.6
REC-001923,BIZ-0081,3,2024,5684406.96,1237486.96,37575.51,43.74,689.33,54.67,66449.06,1002.01,291628.74,28.28,88.25,6959469.43
REC-001924,BIZ-0081,4,2024,4463638.41,1127673.87,34241.11,50.79,656.52,63.48,53598.87,913.1,278615.91,31.09,80.97,5625553.39
REC-001925,BIZ-0081,5,2024,6372376.34,1850408.66,56186.5,60.57,668.29,75.71,73690.85,1498.31,336402.99,31.49,83.08,8278971.5
REC-001926,BIZ-0081,6,2024,6178047.83,1413871.62,42931.32,51.34,655.82,64.18,71645.28,1144.84,315711.45,31.21,86.59,7634850.77
REC-001927,BIZ-0081,7,2024,4511139.89,1394136.24,42332.07,71.56,654.54,89.46,54098.88,1128.86,317014.67,28.3,77.63,5947608.2
REC-001928,BIZ-0081,8,2024,5150035.78,2314846.62,70288.87,72.24,653.7,90.3,60824.1,1874.37,331674.3,28.05,88.77,7535171.27
REC-001929,BIZ-0081,9,2024,6161765.89,2458947.8,74664.41,74.49,626.89,93.11,71473.89,1991.05,357029.22,27.0,97.13,8695378.1
REC-001930,BIZ-0081,10,2024,4516324.08,1738848.46,52799.04,52.12,678.85,65.15,54153.45,1407.97,282124.41,25.14,72.07,6307971.58
REC-001931,BIZ-0081,11,2024,5141310.73,745655.41,22641.36,40.01,669.98,50.02,60732.26,603.77,273489.41,25.78,75.73,5909607.5
REC-001932,BIZ-0081,12,2024,5911318.61,1624001.32,49311.78,63.82,664.22,79.78,68837.61,1314.98,332556.11,26.96,75.56,7584631.71
REC-001933,BIZ-0081,1,2025,4845874.77,1902275.39,57761.4,62.02,666.47,77.53,57622.41,1540.3,306884.08,26.28,91.76,6805911.56
REC-001934,BIZ-0081,2,2025,6170403.73,1076587.64,32689.91,57.75,599.81,72.19,71564.82,871.73,327080.41,28.49,81.23,7279681.28
REC-001935,BIZ-0081,3,2025,4615987.28,1667754.86,50640.33,75.49,649.64,94.36,55202.54,1350.41,326289.08,29.5,77.56,6334382.47
REC-001936,BIZ-0081,4,2025,5360649.4,1706514.82,51817.25,78.93,621.34,98.66,63041.09,1381.79,348148.23,29.31,83.37,7118981.47
REC-001937,BIZ-0081,5,2025,6146977.12,1612266.6,48955.46,49.97,681.54,62.46,71318.22,1305.48,312580.1,29.59,95.39,7808199.18
REC-001938,BIZ-0081,6,2025,5488332.08,1782243.86,54116.72,63.75,640.31,79.69,64385.12,1443.11,323517.29,31.02,92.04,7324692.66
REC-001939,BIZ-0081,7,2025,5044872.67,2037432.27,61865.35,60.96,667.81,76.19,59717.12,1649.74,309154.2,30.15,95.94,7144170.29
REC-001940,BIZ-0081,8,2025,5041613.67,1396319.98,42398.38,50.91,680.36,63.64,59682.82,1130.62,291010.41,29.19,77.09,6480332.03
