dataset_source,source_grain,source_row_id,customer_id,building_type,customer_type,region,floor_area_sqft,floor_area_m2,occupants,appliance_count,outdoor_temperature,day_type,reported_energy_consumption,energy_cost_brl
energy_consumption,customer_observation,2303,CUSTOMER_2303,,residential,Northeast,,24,1,,,,,61.64
energy_consumption,customer_observation,2304,CUSTOMER_2304,,residential,Southeast,,45,3,,,,,92.26
energy_consumption,customer_observation,2305,CUSTOMER_2305,,commercial,North,,77,3,,,,,69.02
energy_consumption,customer_observation,2306,CUSTOMER_2306,,residential,South,,24,2,,,,,93.82
energy_consumption,customer_observation,2307,CUSTOMER_2307,,residential,Southeast,,45,2,,,,,61.43
energy_consumption,customer_observation,2308,CUSTOMER_2308,,residential,Northeast,,77,4,,,,,130.87
energy_consumption,customer_observation,2309,CUSTOMER_2309,,residential,Midwest,,24,3,,,,,87.83
energy_consumption,customer_observation,2310,CUSTOMER_2310,,residential,North,,45,3,,,,,85.98
energy_consumption,customer_observation,2311,CUSTOMER_2311,,residential,South,,45,2,,,,,83.37
energy_consumption,customer_observation,2312,CUSTOMER_2312,,commercial,Midwest,,45,1,,,,,99.99
energy_consumption,customer_observation,2313,CUSTOMER_2313,,residential,Northeast,,24,1,,,,,64.23
energy_consumption,customer_observation,2314,CUSTOMER_2314,,commercial,Northeast,,24,3,,,,,77.85
energy_consumption,customer_observation,2315,CUSTOMER_2315,,commercial,North,,45,3,,,,,97.89
energy_consumption,customer_observation,2316,CUSTOMER_2316,,residential,South,,24,2,,,,,56.5
energy_consumption,customer_observation,2317,CUSTOMER_2317,,residential,North,,45,3,,,,,55.37
energy_consumption,customer_observation,2318,CUSTOMER_2318,,residential,Midwest,,24,1,,,,,64.48
energy_consumption,customer_observation,2319,CUSTOMER_2319,,residential,Midwest,,17,2,,,,,85.01
energy_consumption,customer_observation,2320,CUSTOMER_2320,,residential,South,,77,2,,,,,65.84
energy_consumption,customer_observation,2321,CUSTOMER_2321,,commercial,Northeast,,45,1,,,,,62.27
energy_consumption,customer_observation,2322,CUSTOMER_2322,,commercial,Midwest,,77,4,,,,,129.01
energy_consumption,customer_observation,2323,CUSTOMER_2323,,residential,Midwest,,17,1,,,,,84.01
energy_consumption,customer_observation,2324,CUSTOMER_2324,,residential,Midwest,,45,2,,,,,65.26
energy_consumption,customer_observation,2325,CUSTOMER_2325,,commercial,North,,24,3,,,,,67.94
energy_consumption,customer_observation,2326,CUSTOMER_2326,,commercial,Northeast,,45,1,,,,,84.01
energy_consumption,customer_observation,2327,CUSTOMER_2327,,commercial,Northeast,,45,2,,,,,101.06
energy_consumption,customer_observation,2328,CUSTOMER_2328,,residential,Midwest,,17,3,,,,,87.15
energy_consumption,customer_observation,2329,CUSTOMER_2329,,residential,Northeast,,77,3,,,,,92.7
energy_consumption,customer_observation,2330,CUSTOMER_2330,,residential,Midwest,,24,2,,,,,71.34
energy_consumption,customer_observation,2331,CUSTOMER_2331,,residential,Northeast,,45,1,,,,,66.48
energy_consumption,customer_observation,2332,CUSTOMER_2332,,residential,Southeast,,77,3,,,,,75.83
energy_consumption,customer_observation,2333,CUSTOMER_2333,,residential,South,,52,4,,,,,148.1
energy_consumption,customer_observation,2334,CUSTOMER_2334,,commercial,Midwest,,77,4,,,,,128.87
energy_consumption,customer_observation,2335,CUSTOMER_2335,,residential,Northeast,,24,1,,,,,95.98
energy_consumption,customer_observation,2336,CUSTOMER_2336,,residential,Northeast,,17,2,,,,,103.27
energy_consumption,customer_observation,2337,CUSTOMER_2337,,residential,North,,24,1,,,,,56.2
energy_consumption,customer_observation,2338,CUSTOMER_2338,,residential,Northeast,,45,3,,,,,54.83
energy_consumption,customer_observation,2339,CUSTOMER_2339,,residential,Midwest,,45,2,,,,,60.18
energy_consumption,customer_observation,2340,CUSTOMER_2340,,residential,Midwest,,24,3,,,,,72.24
energy_consumption,customer_observation,2341,CUSTOMER_2341,,commercial,South,,45,3,,,,,59.23
energy_consumption,customer_observation,2342,CUSTOMER_2342,,residential,Northeast,,24,2,,,,,97.21
energy_consumption,customer_observation,2343,CUSTOMER_2343,,residential,Midwest,,24,2,,,,,53.69
energy_consumption,customer_observation,2344,CUSTOMER_2344,,residential,Midwest,,45,1,,,,,68.72
energy_consumption,customer_observation,2345,CUSTOMER_2345,,commercial,Midwest,,45,2,,,,,61.98
energy_consumption,customer_observation,2346,CUSTOMER_2346,,commercial,Northeast,,52,1,,,,,100.33
energy_consumption,customer_observation,2347,CUSTOMER_2347,,commercial,Midwest,,24,2,,,,,86.88
energy_consumption,customer_observation,2348,CUSTOMER_2348,,residential,Midwest,,45,3,,,,,99.33
energy_consumption,customer_observation,2349,CUSTOMER_2349,,residential,Midwest,,17,1,,,,,102.43
energy_consumption,customer_observation,2350,CUSTOMER_2350,,residential,South,,24,2,,,,,78.03
energy_consumption,customer_observation,2351,CUSTOMER_2351,,residential,Northeast,,45,1,,,,,64.53
energy_consumption,customer_observation,2352,CUSTOMER_2352,,commercial,North,,52,4,,,,,114.48
energy_consumption,customer_observation,2353,CUSTOMER_2353,,residential,Midwest,,24,1,,,,,63.95
energy_consumption,customer_observation,2354,CUSTOMER_2354,,commercial,Midwest,,24,1,,,,,88.89
energy_consumption,customer_observation,2355,CUSTOMER_2355,,commercial,Northeast,,45,3,,,,,54.58
energy_consumption,customer_observation,2356,CUSTOMER_2356,,residential,Midwest,,24,2,,,,,55.14
energy_consumption,customer_observation,2357,CUSTOMER_2357,,commercial,South,,52,4,,,,,137.19
energy_consumption,customer_observation,2358,CUSTOMER_2358,,residential,South,,45,4,,,,,139.05
energy_consumption,customer_observation,2359,CUSTOMER_2359,,residential,Northeast,,17,2,,,,,86.66
energy_consumption,customer_observation,2360,CUSTOMER_2360,,residential,Southeast,,45,4,,,,,124.24
energy_consumption,customer_observation,2361,CUSTOMER_2361,,residential,Midwest,,45,4,,,,,148.03
energy_consumption,customer_observation,2362,CUSTOMER_2362,,residential,Midwest,,24,1,,,,,79.9
energy_consumption,customer_observation,2363,CUSTOMER_2363,,residential,Midwest,,45,4,,,,,109.64
energy_consumption,customer_observation,2364,CUSTOMER_2364,,residential,Southeast,,17,2,,,,,93.43
energy_consumption,customer_observation,2365,CUSTOMER_2365,,residential,Midwest,,45,3,,,,,101.44
energy_consumption,customer_observation,2366,CUSTOMER_2366,,residential,Northeast,,24,1,,,,,55.58
energy_consumption,customer_observation,2367,CUSTOMER_2367,,residential,Midwest,,52,3,,,,,72.6
energy_consumption,customer_observation,2368,CUSTOMER_2368,,residential,Midwest,,24,3,,,,,77.53
energy_consumption,customer_observation,2369,CUSTOMER_2369,,residential,Northeast,,24,2,,,,,60.02
energy_consumption,customer_observation,2370,CUSTOMER_2370,,commercial,South,,52,2,,,,,97.06
energy_consumption,customer_observation,2371,CUSTOMER_2371,,commercial,Midwest,,17,1,,,,,67.09
energy_consumption,customer_observation,2372,CUSTOMER_2372,,commercial,Midwest,,24,3,,,,,92.71
energy_consumption,customer_observation,2373,CUSTOMER_2373,,commercial,North,,24,2,,,,,86.96
energy_consumption,customer_observation,2374,CUSTOMER_2374,,residential,Midwest,,24,1,,,,,83.21
energy_consumption,customer_observation,2375,CUSTOMER_2375,,commercial,North,,77,4,,,,,114.39
energy_consumption,customer_observation,2376,CUSTOMER_2376,,residential,North,,45,4,,,,,115.96
energy_consumption,customer_observation,2377,CUSTOMER_2377,,residential,Midwest,,17,1,,,,,54.93
energy_consumption,customer_observation,2378,CUSTOMER_2378,,commercial,Midwest,,45,2,,,,,64.86
energy_consumption,customer_observation,2379,CUSTOMER_2379,,residential,Midwest,,45,3,,,,,70.24
energy_consumption,customer_observation,2380,CUSTOMER_2380,,commercial,North,,77,1,,,,,95.28
energy_consumption,customer_observation,2381,CUSTOMER_2381,,commercial,Midwest,,24,2,,,,,71.31
energy_consumption,customer_observation,2382,CUSTOMER_2382,,commercial,Northeast,,45,1,,,,,91.25
energy_consumption,customer_observation,2383,CUSTOMER_2383,,commercial,South,,45,2,,,,,75.07
energy_consumption,customer_observation,2384,CUSTOMER_2384,,residential,Midwest,,45,4,,,,,146.88
energy_consumption,customer_observation,2385,CUSTOMER_2385,,residential,Midwest,,45,1,,,,,102.63
energy_consumption,customer_observation,2386,CUSTOMER_2386,,residential,Northeast,,24,3,,,,,64.82
energy_consumption,customer_observation,2387,CUSTOMER_2387,,residential,North,,45,1,,,,,96.78
energy_consumption,customer_observation,2388,CUSTOMER_2388,,residential,South,,45,4,,,,,137.94
energy_consumption,customer_observation,2389,CUSTOMER_2389,,commercial,Northeast,,77,4,,,,,148.66
energy_consumption,customer_observation,2390,CUSTOMER_2390,,commercial,Midwest,,24,2,,,,,85.96
energy_consumption,customer_observation,2391,CUSTOMER_2391,,residential,Midwest,,45,4,,,,,127.1
energy_consumption,customer_observation,2392,CUSTOMER_2392,,residential,North,,77,2,,,,,64.21
energy_consumption,customer_observation,2393,CUSTOMER_2393,,residential,Southeast,,45,4,,,,,107.7
energy_consumption,customer_observation,2394,CUSTOMER_2394,,residential,Midwest,,52,2,,,,,80.0
energy_consumption,customer_observation,2395,CUSTOMER_2395,,commercial,Northeast,,52,3,,,,,103.35
energy_consumption,customer_observation,2396,CUSTOMER_2396,,residential,North,,24,2,,,,,90.4
energy_consumption,customer_observation,2397,CUSTOMER_2397,,residential,Northeast,,45,2,,,,,69.31
energy_consumption,customer_observation,2398,CUSTOMER_2398,,residential,Southeast,,24,3,,,,,94.98
energy_consumption,customer_observation,2399,CUSTOMER_2399,,residential,Midwest,,45,2,,,,,91.99
energy_consumption,customer_observation,2400,CUSTOMER_2400,,residential,Northeast,,24,2,,,,,66.96
energy_consumption,customer_observation,2401,CUSTOMER_2401,,residential,North,,45,3,,,,,53.23
energy_consumption,customer_observation,2402,CUSTOMER_2402,,residential,Midwest,,45,4,,,,,110.34
energy_consumption,customer_observation,2403,CUSTOMER_2403,,residential,Midwest,,45,1,,,,,97.55
energy_consumption,customer_observation,2404,CUSTOMER_2404,,residential,Midwest,,24,2,,,,,95.46
energy_consumption,customer_observation,2405,CUSTOMER_2405,,commercial,Northeast,,77,4,,,,,120.04
energy_consumption,customer_observation,2406,CUSTOMER_2406,,residential,Northeast,,17,1,,,,,67.14
energy_consumption,customer_observation,2407,CUSTOMER_2407,,residential,Midwest,,17,3,,,,,93.21
energy_consumption,customer_observation,2408,CUSTOMER_2408,,residential,South,,24,2,,,,,100.65
energy_consumption,customer_observation,2409,CUSTOMER_2409,,commercial,Northeast,,77,2,,,,,92.51
energy_consumption,customer_observation,2410,CUSTOMER_2410,,residential,Midwest,,77,3,,,,,83.6
energy_consumption,customer_observation,2411,CUSTOMER_2411,,commercial,Midwest,,45,2,,,,,64.96
energy_consumption,customer_observation,2412,CUSTOMER_2412,,residential,Midwest,,52,1,,,,,79.5
energy_consumption,customer_observation,2413,CUSTOMER_2413,,residential,Northeast,,24,1,,,,,64.49
energy_consumption,customer_observation,2414,CUSTOMER_2414,,residential,Southeast,,77,3,,,,,93.99
energy_consumption,customer_observation,2415,CUSTOMER_2415,,residential,Midwest,,17,2,,,,,72.37
energy_consumption,customer_observation,2416,CUSTOMER_2416,,commercial,Midwest,,17,2,,,,,95.31
energy_consumption,customer_observation,2417,CUSTOMER_2417,,residential,Northeast,,17,3,,,,,72.1
energy_consumption,customer_observation,2418,CUSTOMER_2418,,residential,Northeast,,45,4,,,,,149.03
energy_consumption,customer_observation,2419,CUSTOMER_2419,,residential,North,,45,1,,,,,69.62
energy_consumption,customer_observation,2420,CUSTOMER_2420,,residential,Midwest,,24,1,,,,,75.1
energy_consumption,customer_observation,2421,CUSTOMER_2421,,residential,Northeast,,77,4,,,,,137.59
energy_consumption,customer_observation,2422,CUSTOMER_2422,,residential,Midwest,,45,4,,,,,107.71
energy_consumption,customer_observation,2423,CUSTOMER_2423,,commercial,Northeast,,24,3,,,,,101.19
energy_consumption,customer_observation,2424,CUSTOMER_2424,,residential,Midwest,,45,2,,,,,81.95
energy_consumption,customer_observation,2425,CUSTOMER_2425,,residential,Midwest,,45,1,,,,,78.58
energy_consumption,customer_observation,2426,CUSTOMER_2426,,commercial,Northeast,,52,2,,,,,95.6
energy_consumption,customer_observation,2427,CUSTOMER_2427,,residential,North,,45,1,,,,,96.96
energy_consumption,customer_observation,2428,CUSTOMER_2428,,commercial,Northeast,,45,2,,,,,79.32
energy_consumption,customer_observation,2429,CUSTOMER_2429,,residential,Midwest,,24,1,,,,,100.11
energy_consumption,customer_observation,2430,CUSTOMER_2430,,commercial,Midwest,,45,2,,,,,55.82
energy_consumption,customer_observation,2431,CUSTOMER_2431,,residential,Northeast,,77,3,,,,,58.31
energy_consumption,customer_observation,2432,CUSTOMER_2432,,commercial,Midwest,,17,1,,,,,83.15
energy_consumption,customer_observation,2433,CUSTOMER_2433,,commercial,Northeast,,52,3,,,,,70.68
energy_consumption,customer_observation,2434,CUSTOMER_2434,,residential,Northeast,,45,1,,,,,76.34
energy_consumption,customer_observation,2435,CUSTOMER_2435,,commercial,North,,24,1,,,,,69.35
energy_consumption,customer_observation,2436,CUSTOMER_2436,,residential,Southeast,,77,1,,,,,73.28
energy_consumption,customer_observation,2437,CUSTOMER_2437,,residential,Northeast,,45,2,,,,,94.74
energy_consumption,customer_observation,2438,CUSTOMER_2438,,residential,Northeast,,24,1,,,,,82.98
energy_consumption,customer_observation,2439,CUSTOMER_2439,,residential,Northeast,,24,3,,,,,103.71
energy_consumption,customer_observation,2440,CUSTOMER_2440,,residential,North,,24,2,,,,,92.91
energy_consumption,customer_observation,2441,CUSTOMER_2441,,residential,Midwest,,52,2,,,,,66.55
energy_consumption,customer_observation,2442,CUSTOMER_2442,,residential,North,,45,1,,,,,66.07
energy_consumption,customer_observation,2443,CUSTOMER_2443,,commercial,North,,77,4,,,,,122.27
energy_consumption,customer_observation,2444,CUSTOMER_2444,,commercial,Midwest,,24,2,,,,,95.8
energy_consumption,customer_observation,2445,CUSTOMER_2445,,residential,Northeast,,17,1,,,,,53.9
energy_consumption,customer_observation,2446,CUSTOMER_2446,,residential,Midwest,,17,3,,,,,64.32
energy_consumption,customer_observation,2447,CUSTOMER_2447,,residential,Midwest,,45,4,,,,,153.46
energy_consumption,customer_observation,2448,CUSTOMER_2448,,residential,Northeast,,77,2,,,,,85.36
energy_consumption,customer_observation,2449,CUSTOMER_2449,,residential,Midwest,,45,4,,,,,116.29
energy_consumption,customer_observation,2450,CUSTOMER_2450,,residential,North,,24,2,,,,,63.75
energy_consumption,customer_observation,2451,CUSTOMER_2451,,residential,Midwest,,52,4,,,,,151.14
energy_consumption,customer_observation,2452,CUSTOMER_2452,,commercial,Midwest,,45,4,,,,,152.85
energy_consumption,customer_observation,2453,CUSTOMER_2453,,residential,Northeast,,17,3,,,,,65.65
energy_consumption,customer_observation,2454,CUSTOMER_2454,,residential,Midwest,,52,4,,,,,126.91
energy_consumption,customer_observation,2455,CUSTOMER_2455,,residential,Southeast,,24,3,,,,,95.36
energy_consumption,customer_observation,2456,CUSTOMER_2456,,residential,South,,17,1,,,,,92.09
energy_consumption,customer_observation,2457,CUSTOMER_2457,,residential,Midwest,,24,2,,,,,94.29
energy_consumption,customer_observation,2458,CUSTOMER_2458,,residential,Midwest,,45,3,,,,,79.12
energy_consumption,customer_observation,2459,CUSTOMER_2459,,residential,Northeast,,45,2,,,,,99.31
energy_consumption,customer_observation,2460,CUSTOMER_2460,,residential,Northeast,,24,3,,,,,69.24
energy_consumption,customer_observation,2461,CUSTOMER_2461,,commercial,Midwest,,24,2,,,,,60.55
energy_consumption,customer_observation,2462,CUSTOMER_2462,,commercial,Northeast,,45,3,,,,,88.89
energy_consumption,customer_observation,2463,CUSTOMER_2463,,residential,South,,77,2,,,,,80.2
energy_consumption,customer_observation,2464,CUSTOMER_2464,,residential,Northeast,,45,1,,,,,96.38
energy_consumption,customer_observation,2465,CUSTOMER_2465,,residential,Northeast,,24,2,,,,,56.67
energy_consumption,customer_observation,2466,CUSTOMER_2466,,residential,Northeast,,24,1,,,,,95.82
energy_consumption,customer_observation,2467,CUSTOMER_2467,,residential,Southeast,,24,1,,,,,67.56
energy_consumption,customer_observation,2468,CUSTOMER_2468,,residential,Midwest,,17,1,,,,,86.13
energy_consumption,customer_observation,2469,CUSTOMER_2469,,residential,Midwest,,45,4,,,,,106.06
energy_consumption,customer_observation,2470,CUSTOMER_2470,,residential,Northeast,,45,2,,,,,83.8
energy_consumption,customer_observation,2471,CUSTOMER_2471,,residential,Southeast,,45,4,,,,,143.17
energy_consumption,customer_observation,2472,CUSTOMER_2472,,commercial,North,,45,4,,,,,124.07
energy_consumption,customer_observation,2473,CUSTOMER_2473,,commercial,Southeast,,24,2,,,,,63.56
energy_consumption,customer_observation,2474,CUSTOMER_2474,,commercial,Midwest,,24,1,,,,,80.11
energy_consumption,customer_observation,2475,CUSTOMER_2475,,residential,Northeast,,45,4,,,,,149.53
energy_consumption,customer_observation,2476,CUSTOMER_2476,,commercial,Midwest,,24,3,,,,,69.11
energy_consumption,customer_observation,2477,CUSTOMER_2477,,residential,Midwest,,24,2,,,,,65.46
energy_consumption,customer_observation,2478,CUSTOMER_2478,,commercial,North,,24,2,,,,,66.82
energy_consumption,customer_observation,2479,CUSTOMER_2479,,residential,Southeast,,24,2,,,,,101.24
energy_consumption,customer_observation,2480,CUSTOMER_2480,,commercial,Midwest,,17,2,,,,,70.95
energy_consumption,customer_observation,2481,CUSTOMER_2481,,residential,Northeast,,52,1,,,,,52.69
energy_consumption,customer_observation,2482,CUSTOMER_2482,,commercial,North,,52,4,,,,,146.7
energy_consumption,customer_observation,2483,CUSTOMER_2483,,commercial,Midwest,,24,3,,,,,88.41
energy_consumption,customer_observation,2484,CUSTOMER_2484,,residential,Midwest,,17,3,,,,,59.1
energy_consumption,customer_observation,2485,CUSTOMER_2485,,residential,Midwest,,45,3,,,,,103.07
