dataset_source,source_grain,source_row_id,cbecs_public_building_id,cbecs_region_code,cbecs_building_activity_code,floor_area_sqft,cbecs_floor_count_code,cbecs_construction_period_code,cbecs_occupancy_code,cbecs_weekly_operating_hours,cbecs_worker_count,cbecs_energy_used_code,cbecs_electricity_used_code,cbecs_natural_gas_used_code,cbecs_fuel_oil_used_code,cbecs_propane_used_code,cbecs_district_steam_used_code,cbecs_district_hot_water_used_code,heating_degree_days,cooling_degree_days,electricity_btu,electricity_consumption_cbecs,electricity_expenditure,natural_gas_btu,natural_gas_consumption_cbecs,natural_gas_expenditure,survey_final_weight
cbecs,building_survey,3271,3271,2,25,104000,1,8,1,126,200,1,1,1,2,2,2,2,5615,1128,7760262.0,2274403.0,192836.0,4965749.0,47840.0,27009.0,95.94
cbecs,building_survey,3272,3272,1,16,230000,5,3,1,168,300,1,1,1,1,2,2,2,5027,1350,26712026.0,7828847.0,723041.0,17586822.0,169430.0,94652.0,9.91
cbecs,building_survey,3273,3273,3,25,225000,1,8,5,168,150,1,1,1,2,2,2,2,4117,1880,16152278.0,4733962.0,440956.0,4404714.0,42435.0,48386.0,14.67
cbecs,building_survey,3274,3274,2,5,340000,3,2,2,50,115,1,1,1,2,2,2,2,6278,976,3337998.0,978311.0,86027.0,6236189.0,60079.0,13357.0,58.79
cbecs,building_survey,3275,3275,2,14,255000,4,2,1,80,200,1,1,1,2,2,2,2,6848,846,5905504.0,1730804.0,165701.0,20627516.0,198724.0,114379.0,45.1
cbecs,building_survey,3276,3276,3,18,82000,3,8,1,168,20,1,1,1,2,2,2,2,3409,2039,4347080.0,1274056.0,91060.0,2488339.0,23972.0,22551.0,97.52
cbecs,building_survey,3277,3277,4,15,3600,1,9,1,80,30,1,1,1,2,2,2,2,5595,1459,1352282.0,396331.0,31468.0,334878.0,3226.0,3136.0,691.38
cbecs,building_survey,3278,3278,1,25,6000,1,3,1,46,1,1,1,1,2,2,2,2,4921,1312,73132.0,21434.0,1660.0,71943.0,693.0,800.0,2990.63
cbecs,building_survey,3279,3279,3,18,162000,5,5,1,168,60,1,1,1,2,2,2,2,4187,1545,6315914.0,1851089.0,184718.0,5214802.0,50239.0,52454.0,8.7
cbecs,building_survey,3280,3280,3,13,40000,3,8,1,88,25,1,1,2,2,2,2,2,2794,2118,3908686.0,1145570.0,113732.0,,,,470.02
cbecs,building_survey,3281,3281,3,11,126000,2,7,1,144,20,1,1,2,2,2,2,2,3378,2458,23223172.0,6806322.0,361945.0,,,,31.35
cbecs,building_survey,3282,3282,3,12,3600,2,2,1,7,0,1,1,2,2,1,2,2,4027,1565,37914.0,11112.0,1484.0,,,,1472.45
cbecs,building_survey,3283,3283,3,2,3500,1,4,1,70,5,1,1,1,2,2,2,2,2481,2489,517893.0,151786.0,17313.0,106702.0,1028.0,1471.0,1218.03
cbecs,building_survey,3284,3284,1,2,124000,3,8,4,60,490,1,1,1,1,2,2,2,8198,481,7259744.0,2127709.0,120195.0,301373.0,2903.0,2610.0,117.32
cbecs,building_survey,3285,3285,3,5,200000,1,6,1,50,25,1,1,2,2,1,2,2,3978,2079,590823.0,173160.0,27850.0,,,,27.17
cbecs,building_survey,3286,3286,3,2,1150,1,3,1,50,3,1,1,1,2,2,2,2,3936,1796,21667.0,6350.0,634.0,85134.0,820.0,688.0,2990.63
cbecs,building_survey,3287,3287,3,25,122000,2,8,2,168,80,1,1,1,2,2,2,2,4013,1761,9711758.0,2846353.0,291684.0,2713443.0,26141.0,14893.0,213.58
cbecs,building_survey,3288,3288,1,26,1600,2,8,1,60,3,1,1,1,2,2,2,2,5737,1432,86248.0,25278.0,3250.0,156688.0,1510.0,2883.0,2934.43
cbecs,building_survey,3289,3289,1,4,126000,8,2,1,168,100,1,1,2,2,2,1,2,4672,1526,7803474.0,2287067.0,138838.0,,,,5.98
cbecs,building_survey,3290,3290,1,13,10000,1,7,1,80,1,1,1,2,1,2,1,2,8692,427,341425.0,100066.0,15204.0,,,,1195.68
cbecs,building_survey,3291,3291,2,5,4500,1,8,1,168,0,1,1,2,2,2,2,2,5881,1080,22457.0,6582.0,653.0,,,,3195.83
cbecs,building_survey,3292,3292,1,14,220000,3,4,1,100,120,1,1,1,2,2,2,2,6578,794,5575772.0,1634165.0,149592.0,28326223.0,272892.0,152463.0,8.84
cbecs,building_survey,3293,3293,1,13,10000,3,2,1,35,5,1,1,1,2,2,2,2,4816,1307,551523.0,161642.0,15501.0,799784.0,7705.0,6446.0,1118.9
cbecs,building_survey,3294,3294,2,18,310000,4,7,2,168,40,1,1,1,1,2,2,2,7383,956,4554007.0,1334703.0,162068.0,15892191.0,153104.0,83505.0,8.84
cbecs,building_survey,3295,3295,1,14,600000,994,5,1,88,300,1,1,1,1,2,2,2,5426,1276,13591206.0,3983355.0,363269.0,36816339.0,354685.0,344371.0,6.63
cbecs,building_survey,3296,3296,4,14,96000,2,8,1,40,50,1,1,1,2,2,2,2,6214,232,1868805.0,547715.0,56417.0,2984033.0,28748.0,17775.0,63.31
cbecs,building_survey,3297,3297,3,7,800000,995,7,9,45,200,1,1,2,1,2,1,2,1166,4029,21801569.0,6389674.0,444279.0,,,,6.63
cbecs,building_survey,3298,3298,3,2,70000,9,6,13,100,130,1,1,2,1,2,2,2,3109,1816,5642585.0,1653747.0,141767.0,,,,246.59
cbecs,building_survey,3299,3299,3,18,174000,995,8,1,168,20,1,1,1,1,2,2,2,2987,2239,8738363.0,2561068.0,242313.0,4076326.0,39271.0,27304.0,51.1
cbecs,building_survey,3300,3300,3,23,150000,2,4,5,59,53,1,1,1,2,2,2,2,3930,1765,8738578.0,2561131.0,154209.0,3700069.0,35646.0,19878.0,175.02
cbecs,building_survey,3301,3301,4,5,245000,2,5,2,55,80,1,1,1,2,2,2,2,3331,398,2619333.0,767683.0,97456.0,1024001.0,9865.0,8610.0,249.3
cbecs,building_survey,3302,3302,3,17,142000,3,9,1,168,25,1,1,1,1,2,2,2,3303,2140,15458631.0,4530666.0,391824.0,1452172.0,13990.0,12978.0,99.04
cbecs,building_survey,3303,3303,3,2,54000,3,5,5,108,75,1,1,1,2,2,2,2,3632,2345,2888248.0,846497.0,61577.0,1491528.0,14369.0,6855.0,1413.09
cbecs,building_survey,3304,3304,2,23,225000,3,8,9,46,159,1,1,1,2,2,2,2,8288,465,12701053.0,3722466.0,324357.0,13572898.0,130760.0,73459.0,117.7
cbecs,building_survey,3305,3305,2,17,120000,4,7,2,168,140,1,1,1,1,2,2,2,8854,746,5373875.0,1574993.0,146075.0,9364076.0,90213.0,59674.0,50.03
cbecs,building_survey,3306,3306,2,4,215000,7,8,3,168,300,1,1,1,2,2,1,2,7857,697,31098903.0,9114567.0,899852.0,759063.0,7313.0,4250.0,12.76
cbecs,building_survey,3307,3307,3,2,270000,994,8,15,60,850,1,1,2,1,2,2,2,1658,3501,8346627.0,2446256.0,254232.0,,,,14.9
cbecs,building_survey,3308,3308,2,14,285000,994,7,1,88,130,1,1,1,2,2,2,2,6404,1183,17024341.0,4989549.0,482968.0,201523.0,1941.0,3217.0,9.11
cbecs,building_survey,3309,3309,4,25,2400,1,9,1,100,12,1,1,2,2,2,2,2,3741,1913,91444.0,26801.0,2144.0,,,,2528.63
cbecs,building_survey,3310,3310,2,25,10000,1,5,1,39,3,1,1,2,2,2,2,2,9706,662,573553.0,168099.0,15046.0,,,,1489.41
cbecs,building_survey,3311,3311,2,7,3000,1,6,1,168,4,1,1,1,2,2,2,2,6262,1079,77644.0,22756.0,2066.0,158848.0,1530.0,1528.0,678.39
cbecs,building_survey,3312,3312,4,5,13250,2,5,1,40,10,1,1,2,2,2,2,2,6296,688,614342.0,180053.0,7727.0,,,,1531.55
cbecs,building_survey,3313,3313,2,23,31000,1,8,14,55,56,1,1,1,2,2,2,2,5683,1221,2133716.0,625356.0,53687.0,2567322.0,24733.0,13837.0,841.34
cbecs,building_survey,3314,3314,2,25,3200,1,5,2,60,1,1,1,2,2,1,2,2,9006,1003,86290.0,25290.0,3362.0,,,,2990.63
cbecs,building_survey,3315,3315,3,8,12000,1,7,2,50,40,1,1,2,2,1,2,2,4006,1746,615965.0,180529.0,18706.0,,,,690.18
cbecs,building_survey,3316,3316,4,2,490000,8,6,24,55,700,1,1,1,1,2,2,2,1924,696,13001725.0,3810588.0,584480.0,2662434.0,25650.0,29804.0,15.06
cbecs,building_survey,3317,3317,4,14,210000,2,8,1,45,30,1,1,1,2,2,2,2,4268,795,3744775.0,1097531.0,106080.0,1296602.0,12491.0,11448.0,48.31
cbecs,building_survey,3318,3318,3,15,2500,1,7,1,168,12,1,1,1,2,2,2,2,2488,2469,751500.0,220252.0,34082.0,1066747.0,10277.0,12175.0,1218.03
cbecs,building_survey,3319,3319,1,26,11000,1,4,2,60,2,1,1,1,2,2,2,2,6122,896,57145.0,16748.0,1291.0,414443.0,3993.0,2185.0,3420.76
cbecs,building_survey,3320,3320,1,2,3500,3,2,2,40,6,1,1,1,2,2,2,2,6006,787,138605.0,40623.0,4203.0,142112.0,1369.0,2249.0,1195.14
cbecs,building_survey,3321,3321,1,2,3750,2,7,2,45,5,1,1,2,1,2,2,2,5985,989,116154.0,34043.0,3602.0,,,,3780.32
cbecs,building_survey,3322,3322,3,23,3800,1,9,4,105,6,1,1,1,2,2,2,2,1449,4029,431430.0,126445.0,11177.0,135081.0,1301.0,1231.0,1930.83
cbecs,building_survey,3323,3323,1,2,1500000,995,4,6,65,7500,1,1,1,1,2,1,2,5265,1419,85921434.0,25182132.0,1834234.0,11634154.0,112082.0,62624.0,14.9
cbecs,building_survey,3324,3324,1,14,83000,3,3,1,40,61,1,1,1,2,2,2,2,5524,929,1123566.0,329298.0,56837.0,3797180.0,36582.0,16931.0,97.52
cbecs,building_survey,3325,3325,4,18,500000,995,6,1,168,300,1,1,1,1,2,2,1,826,1121,16710103.0,4897451.0,801881.0,4348019.0,41888.0,84707.0,51.34
cbecs,building_survey,3326,3326,4,16,600000,4,6,3,168,500,1,1,1,1,2,2,2,5471,412,55827969.0,16362242.0,985234.0,7902765.0,76135.0,35089.0,9.91
cbecs,building_survey,3327,3327,4,13,89000,4,9,1,95,65,1,1,1,1,2,2,1,1049,1504,3057970.0,896240.0,118487.0,266239.0,2565.0,1065.0,141.31
cbecs,building_survey,3328,3328,3,15,5000,1,8,1,117,20,1,1,2,2,1,2,2,2987,2501,877710.0,257242.0,14902.0,,,,1218.03
cbecs,building_survey,3329,3329,2,14,104000,3,4,1,84,110,1,1,1,2,2,2,2,5883,1407,3539616.0,1037402.0,88254.0,6923932.0,66705.0,36487.0,298.79
cbecs,building_survey,3330,3330,1,14,172000,4,8,1,65,100,1,1,1,2,2,2,2,4497,1443,9160208.0,2684703.0,306570.0,7235998.0,69711.0,62387.0,44.64
cbecs,building_survey,3331,3331,1,14,75000,3,2,1,55,61,1,1,1,2,2,2,2,5139,1229,1204159.0,352919.0,44745.0,4810893.0,46348.0,44386.0,99.04
cbecs,building_survey,3332,3332,3,14,52000,1,4,1,60,50,1,1,2,2,2,2,2,1783,3185,2262248.0,663027.0,77240.0,,,,467.07
cbecs,building_survey,3333,3333,2,2,600000,994,6,14,72,900,1,1,1,1,2,2,2,5949,1124,22048367.0,6462007.0,648552.0,270806.0,2609.0,1620.0,15.06
cbecs,building_survey,3334,3334,4,16,2100000,994,8,1,168,3500,1,1,1,1,2,1,2,829,991,119235608.0,34945958.0,3599055.0,2256180.0,21736.0,13427.0,6.68
cbecs,building_survey,3335,3335,2,14,110000,2,8,1,65,50,1,1,2,1,2,2,2,8018,585,3086629.0,904639.0,109616.0,,,,172.9
cbecs,building_survey,3336,3336,4,2,60000,3,8,8,168,90,1,1,1,2,2,2,2,1187,1924,3365950.0,986504.0,125058.0,1163153.0,11206.0,8433.0,312.77
cbecs,building_survey,3337,3337,4,18,23000,2,6,1,168,8,1,1,1,2,2,2,2,1334,813,532849.0,156169.0,24356.0,650156.0,6264.0,5102.0,495.15
cbecs,building_survey,3338,3338,3,17,152000,5,4,3,168,55,1,1,1,1,2,2,2,4586,1575,6207986.0,1819457.0,56487.0,4470909.0,43072.0,16048.0,97.52
cbecs,building_survey,3339,3339,2,25,4050,1,8,2,60,2,1,1,1,2,2,2,2,7647,935,508349.0,148989.0,23050.0,135140.0,1302.0,1031.0,2990.63
cbecs,building_survey,3340,3340,3,12,20000,2,8,1,40,3,1,1,1,2,2,2,2,3563,2260,321054.0,94096.0,9982.0,494493.0,4764.0,3118.0,1413.09
cbecs,building_survey,3341,3341,3,13,184000,1,5,1,84,20,1,1,1,1,2,2,2,4145,1843,12716593.0,3727020.0,279835.0,8573507.0,82596.0,45371.0,14.67
cbecs,building_survey,3342,3342,2,13,3800,1,5,1,54,2,1,1,1,2,2,2,2,8195,626,89746.0,26303.0,3603.0,231107.0,2226.0,1697.0,1531.55
cbecs,building_survey,3343,3343,1,26,4750,1,9,1,55,3,1,1,1,2,2,2,2,7671,608,79239.0,23224.0,2595.0,289283.0,2787.0,2455.0,2990.63
cbecs,building_survey,3344,3344,3,5,3000,1,6,1,16,3,2,2,2,2,2,2,2,2043,2131,,,,,,,4468.96
cbecs,building_survey,3345,3345,1,2,320000,4,5,3,40,500,1,1,1,1,2,2,2,6632,809,44079190.0,12918872.0,1789078.0,15714741.0,151394.0,62842.0,14.73
cbecs,building_survey,3346,3346,3,2,3200,2,6,2,47,10,1,1,1,2,2,2,2,1810,4053,44820.0,13136.0,1567.0,50592.0,487.0,887.0,1413.09
cbecs,building_survey,3347,3347,2,2,36500,5,2,2,50,60,1,1,2,2,2,2,2,5041,2103,1643161.0,481583.0,68372.0,,,,580.45
cbecs,building_survey,3348,3348,3,2,500001,995,5,13,45,600,1,1,2,1,2,2,1,1264,3249,17701469.0,5188004.0,314903.0,,,,14.9
cbecs,building_survey,3349,3349,3,13,176000,2,8,1,75,25,1,1,1,2,2,2,2,3457,2024,7735322.0,2267093.0,211945.0,2893868.0,27879.0,20021.0,125.04
cbecs,building_survey,3350,3350,3,2,82000,6,6,85,70,300,1,1,2,2,2,2,2,1203,3613,6166490.0,1807295.0,136437.0,,,,14.9
cbecs,building_survey,3351,3351,4,91,7500,1,3,10,50,0,2,2,2,2,2,2,2,3279,2348,,,,,,,1195.14
cbecs,building_survey,3352,3352,1,15,2250,2,2,1,55,2,1,1,1,2,2,2,2,7748,612,70072.0,20537.0,2361.0,284772.0,2743.0,2471.0,1218.03
cbecs,building_survey,3353,3353,4,1,106000,5,2,0,0,0,1,1,2,2,2,2,2,797,1554,81551.0,23901.0,3599.0,,,,141.31
cbecs,building_survey,3354,3354,4,2,3450,1,5,1,35,5,1,1,1,2,2,2,2,944,1753,168969.0,49522.0,7844.0,50631.0,488.0,566.0,3075.23
cbecs,building_survey,3355,3355,4,26,500001,3,5,1,168,300,1,1,1,1,1,2,2,4963,238,27523573.0,8066698.0,1039510.0,15614139.0,150425.0,83662.0,15.06
cbecs,building_survey,3356,3356,3,2,22000,4,6,5,54,20,1,1,1,2,2,2,2,3856,2205,2015581.0,590733.0,63721.0,1863568.0,17953.0,13652.0,1601.81
cbecs,building_survey,3357,3357,3,14,35500,1,7,1,68,19,1,1,1,2,2,2,2,2268,3484,1275962.0,373963.0,48142.0,1094634.0,10546.0,7906.0,431.11
cbecs,building_survey,3358,3358,2,13,3600,2,5,1,4,0,1,1,1,2,2,2,2,7204,892,24555.0,7197.0,1350.0,75694.0,729.0,900.0,1472.45
cbecs,building_survey,3359,3359,3,5,700000,1,9,1,168,300,1,1,1,1,1,2,2,2972,2426,47683872.0,13975343.0,969890.0,2448042.0,23584.0,10830.0,30.86
cbecs,building_survey,3360,3360,3,2,9500,1,5,1,45,15,1,1,2,2,2,2,2,1170,4209,280413.0,82184.0,5897.0,,,,2990.63
cbecs,building_survey,3361,3361,4,26,17000,1,5,1,48,28,1,1,1,2,2,2,2,5684,384,376442.0,110329.0,14328.0,1411097.0,13594.0,7955.0,3420.76
cbecs,building_survey,3362,3362,3,17,53000,1,4,1,168,42,1,1,2,2,2,2,2,3239,2001,5872477.0,1721125.0,149450.0,,,,460.21
cbecs,building_survey,3363,3363,1,5,72000,1,5,1,50,6,1,1,1,2,2,2,2,5008,1280,415208.0,121691.0,17966.0,2156022.0,20771.0,19948.0,247.57
cbecs,building_survey,3364,3364,4,11,245000,2,5,1,45,2,1,1,1,2,2,2,2,784,1287,19983186.0,5856737.0,751582.0,53833.0,519.0,670.0,70.08
cbecs,building_survey,3365,3365,4,14,116000,2,5,9,55,50,1,1,1,2,2,2,2,5821,690,3969653.0,1163439.0,116719.0,6076557.0,58541.0,26456.0,99.38
cbecs,building_survey,3366,3366,4,5,2400,1,5,1,53,1,1,1,1,2,2,2,2,4215,934,14520.0,4256.0,775.0,30355.0,292.0,475.0,6921.06
cbecs,building_survey,3367,3367,3,26,3000,1,8,1,54,5,1,1,1,2,2,2,2,2431,3079,125328.0,36732.0,3683.0,22942.0,221.0,109.0,2990.63
cbecs,building_survey,3368,3368,1,2,106000,4,6,16,60,250,1,1,1,2,2,2,2,5251,1226,9520495.0,2790297.0,345236.0,103.0,1.0,156.0,97.44
cbecs,building_survey,3369,3369,1,12,2700,1,2,1,6,0,1,1,2,1,1,2,2,6870,743,13919.0,4079.0,1099.0,,,,2934.43
cbecs,building_survey,3370,3370,1,5,1000000,1,7,1,168,200,1,1,1,2,2,2,2,4965,1100,9985974.0,2926722.0,205355.0,19938310.0,192084.0,68387.0,14.9
cbecs,building_survey,3371,3371,4,2,9700,1,8,2,60,40,1,1,1,2,2,2,2,2256,1383,271890.0,79686.0,20154.0,103215.0,994.0,1625.0,1486.89
cbecs,building_survey,3372,3372,3,14,150000,1,3,1,60,100,1,1,1,2,2,2,2,2706,2631,4117061.0,1206642.0,106786.0,1234790.0,11896.0,6509.0,288.37
cbecs,building_survey,3373,3373,4,18,102000,5,5,1,168,16,1,1,1,1,1,2,2,1909,197,3592242.0,1052826.0,149715.0,4245865.0,40904.0,35590.0,51.34
cbecs,building_survey,3374,3374,2,25,64000,2,6,1,47,10,1,1,1,2,2,2,2,6578,1079,1302309.0,381685.0,42482.0,1096666.0,10565.0,9584.0,215.07
cbecs,building_survey,3375,3375,2,2,61000,3,6,22,75,80,1,1,2,2,2,2,2,6449,1175,3569757.0,1046236.0,91336.0,,,,1748.0
cbecs,building_survey,3376,3376,2,5,176000,2,9,1,90,50,1,1,1,1,1,2,2,8460,1072,2193286.0,642815.0,65863.0,6294609.0,60642.0,49009.0,66.03
cbecs,building_survey,3377,3377,2,2,1150,1,2,1,45,3,1,1,2,2,2,2,2,5109,1562,31821.0,9326.0,1237.0,,,,2990.63
cbecs,building_survey,3378,3378,4,26,1200,1,4,2,70,6,1,1,1,2,2,2,2,1068,1250,84824.0,24860.0,3618.0,50950.0,491.0,1138.0,3872.84
cbecs,building_survey,3379,3379,4,5,166000,2,4,3,68,120,1,1,2,2,2,2,2,660,1786,703388.0,206151.0,46420.0,,,,70.08
cbecs,building_survey,3380,3380,4,2,110000,6,7,1,65,192,1,1,1,2,2,2,2,1114,947,9289943.0,2722727.0,558298.0,874805.0,8428.0,7112.0,227.11
cbecs,building_survey,3381,3381,3,14,140000,2,4,1,60,90,1,1,1,2,2,2,2,3820,1772,4640541.0,1360065.0,158027.0,5063873.0,48785.0,58202.0,99.38
cbecs,building_survey,3382,3382,2,25,13500,1,4,2,62,8,1,1,1,2,2,2,2,5762,1164,239065.0,70066.0,7038.0,937655.0,9033.0,6530.0,1531.55
cbecs,building_survey,3383,3383,4,2,700000,995,6,21,54,1000,1,1,2,1,2,2,2,778,1258,18311780.0,5366876.0,967614.0,,,,15.06
cbecs,building_survey,3384,3384,4,15,3500,1,8,1,84,8,1,1,1,2,2,2,2,4994,758,283904.0,83208.0,3913.0,575028.0,5540.0,4789.0,1265.79
cbecs,building_survey,3385,3385,1,2,166000,994,7,3,168,250,1,1,1,1,2,2,2,6596,647,18387258.0,5388997.0,422424.0,1253716.0,12078.0,9927.0,14.9
cbecs,building_survey,3386,3386,3,2,13250,1,6,1,45,5,1,1,1,2,2,2,2,3084,1741,340917.0,99917.0,9029.0,319782.0,3081.0,2703.0,21.45
cbecs,building_survey,3387,3387,2,5,6000,1,9,1,168,1,1,1,2,2,2,2,2,5173,1122,28956.0,8487.0,814.0,,,,13927.66
cbecs,building_survey,3388,3388,2,2,240000,9,8,10,56,1000,1,1,1,1,2,2,2,7749,1050,10279447.0,3012734.0,256983.0,4065872.0,39170.0,30392.0,9.01
cbecs,building_survey,3389,3389,4,13,192000,6,7,1,82,130,1,1,2,2,2,2,1,827,1298,8749082.0,2564209.0,320165.0,,,,8.66
cbecs,building_survey,3390,3390,3,1,260000,9,2,2,60,300,1,1,1,1,2,2,2,2830,1973,6889273.0,2019130.0,175106.0,965780.0,9304.0,7712.0,6.52
cbecs,building_survey,3391,3391,4,25,7500,1,5,1,112,2,1,1,2,2,2,2,2,2031,1071,375541.0,110065.0,22813.0,,,,15.06
cbecs,building_survey,3392,3392,4,23,10750,1,7,8,56,22,1,1,1,2,2,2,2,2080,1182,762738.0,223546.0,28533.0,644770.0,6212.0,5250.0,2009.74
cbecs,building_survey,3393,3393,2,12,11000,2,5,1,72,3,1,1,1,2,2,2,2,7608,1045,153890.0,45103.0,6997.0,310405.0,2990.0,2122.0,1489.41
cbecs,building_survey,3394,3394,3,7,55000,6,2,1,40,50,1,1,1,1,2,2,2,2842,2704,2090023.0,612551.0,46252.0,3546523.0,34167.0,28557.0,324.59
cbecs,building_survey,3395,3395,2,14,470000,3,8,1,90,200,1,1,1,1,2,2,2,9128,808,9844660.0,2885305.0,295350.0,7709313.0,74271.0,53709.0,8.84
cbecs,building_survey,3396,3396,3,23,75000,1,8,6,99,74,1,1,1,2,2,2,2,2163,2833,7064164.0,2070388.0,178394.0,2920552.0,28136.0,15848.0,395.28
cbecs,building_survey,3397,3397,2,17,150000,4,6,1,168,96,1,1,1,1,2,2,2,6188,1112,10674220.0,3128435.0,321806.0,9459858.0,91135.0,49631.0,45.1
cbecs,building_survey,3398,3398,3,5,270000,1,8,3,55,20,1,1,1,2,1,2,2,4225,1815,1938515.0,568146.0,51823.0,1875688.0,18070.0,14943.0,31.35
cbecs,building_survey,3399,3399,3,12,7000,2,4,1,8,1,1,1,1,2,2,2,2,3070,2003,59422.0,17416.0,3957.0,135461.0,1305.0,1391.0,21.45
cbecs,building_survey,3400,3400,2,5,140000,1,8,1,132,25,1,1,1,2,2,2,2,7795,574,1251635.0,366833.0,38830.0,1705424.0,16430.0,9614.0,237.36
cbecs,building_survey,3401,3401,4,12,30000,1,7,1,49,8,1,1,1,2,2,2,2,1648,4560,843197.0,247127.0,25806.0,96854.0,933.0,974.0,611.8
cbecs,building_survey,3402,3402,4,2,1800,1,7,1,48,2,1,1,1,2,2,2,2,4646,1671,54039.0,15838.0,1900.0,54960.0,529.0,534.0,2990.63
cbecs,building_survey,3403,3403,4,25,6500,1,5,1,45,8,1,1,2,2,2,2,2,1493,3807,399866.0,117194.0,32351.0,,,,1461.43
cbecs,building_survey,3404,3404,3,2,3250,1,9,1,54,8,1,1,2,2,2,2,2,1552,4167,138945.0,40722.0,4634.0,,,,1218.03
cbecs,building_survey,3405,3405,3,18,300000,995,5,2,168,150,1,1,1,2,2,1,2,2476,2278,14762341.0,4326595.0,319633.0,5291485.0,50978.0,44188.0,8.7
cbecs,building_survey,3406,3406,1,25,116000,1,7,1,96,45,1,1,1,2,2,2,2,5872,1059,9370624.0,2746373.0,441717.0,6469250.0,62324.0,22744.0,105.74
cbecs,building_survey,3407,3407,4,2,3600,1,6,1,45,3,1,1,1,2,2,2,2,1761,1822,39134.0,11470.0,2988.0,65163.0,628.0,855.0,3414.19
cbecs,building_survey,3408,3408,3,25,12000,1,5,1,55,4,1,1,2,2,2,2,2,1625,3514,272329.0,79815.0,7370.0,,,,6659.94
cbecs,building_survey,3409,3409,2,2,15250,3,2,4,60,11,1,1,1,2,2,2,2,7944,567,516948.0,151509.0,21804.0,738947.0,7119.0,5620.0,1531.55
cbecs,building_survey,3410,3410,1,2,280000,994,2,45,168,400,1,1,2,1,2,2,2,6777,773,27512695.0,8063510.0,1204398.0,,,,14.73
cbecs,building_survey,3411,3411,2,2,20500,2,2,1,55,11,1,1,1,2,2,2,2,6336,1094,399666.0,117135.0,14126.0,579586.0,5584.0,6755.0,4375.84
cbecs,building_survey,3412,3412,3,15,3500,1,5,1,60,8,1,1,1,2,2,2,2,2378,2515,556470.0,163092.0,19501.0,770485.0,7423.0,6618.0,1218.03
cbecs,building_survey,3413,3413,4,13,63000,2,8,1,98,30,1,1,1,2,2,2,2,1577,4837,5075827.0,1487640.0,103548.0,2851537.0,27471.0,15034.0,611.8
cbecs,building_survey,3414,3414,3,14,97000,4,2,1,168,80,1,1,1,2,2,1,2,3043,1823,5648206.0,1655394.0,117522.0,819698.0,7897.0,6590.0,99.04
cbecs,building_survey,3415,3415,4,5,128000,2,5,1,168,60,1,1,1,1,2,2,2,4565,1767,3307796.0,969460.0,68446.0,4685783.0,45142.0,37356.0,48.85
cbecs,building_survey,3416,3416,3,18,1700000,995,8,4,168,360,1,1,1,1,2,2,2,1266,3252,31986638.0,9374747.0,405644.0,31149515.0,300092.0,242791.0,14.9
cbecs,building_survey,3417,3417,2,14,24500,1,8,1,40,6,1,1,1,2,2,2,2,7849,586,187495.0,54952.0,6307.0,1620133.0,15608.0,12943.0,1399.59
cbecs,building_survey,3418,3418,3,25,41000,2,9,1,73,20,1,1,2,2,2,2,2,1434,2810,1101399.0,322802.0,34660.0,,,,310.59
cbecs,building_survey,3419,3419,2,14,490000,1,3,1,100,100,1,1,1,2,2,2,2,7072,616,9818490.0,2877635.0,313659.0,23694915.0,228275.0,127447.0,22.49
cbecs,building_survey,3420,3420,3,14,250000,2,4,1,50,315,1,1,1,2,2,2,2,1850,3102,13473216.0,3948774.0,309992.0,3210245.0,30927.0,20318.0,44.64
cbecs,building_survey,3421,3421,4,18,260000,995,3,1,168,70,1,1,1,1,1,2,2,955,1813,7859922.0,2303611.0,291371.0,11498164.0,110772.0,32562.0,51.34
cbecs,building_survey,3422,3422,4,2,106000,5,6,20,60,225,1,1,2,2,2,2,2,1883,4655,9842922.0,2884795.0,309834.0,,,,137.69
cbecs,building_survey,3423,3423,2,2,400000,995,2,1,55,600,1,1,1,1,2,1,2,4857,2253,10313695.0,3022771.0,343884.0,2143580.0,20651.0,17278.0,14.9
cbecs,building_survey,3424,3424,3,2,130000,7,6,9,55,80,1,1,2,1,2,2,2,1628,4232,8508855.0,2493803.0,271196.0,,,,14.9
cbecs,building_survey,3425,3425,4,15,3200,1,9,1,115,16,1,1,1,2,2,2,2,6016,619,508235.0,148955.0,13446.0,804508.0,7751.0,6464.0,562.43
cbecs,building_survey,3426,3426,3,14,104000,1,8,1,50,76,1,1,1,2,2,2,2,2761,2260,3754646.0,1100424.0,94477.0,1848752.0,17811.0,16361.0,288.37
cbecs,building_survey,3427,3427,3,2,110000,3,8,6,50,200,1,1,2,1,2,2,2,1455,3837,4292824.0,1258155.0,121997.0,,,,117.32
cbecs,building_survey,3428,3428,3,1,114000,9,5,0,0,0,1,1,1,1,2,2,2,3542,2127,6473575.0,1897296.0,124657.0,105.0,1.0,306.0,50.03
cbecs,building_survey,3429,3429,3,2,330000,995,6,22,60,300,1,1,1,1,2,2,2,4206,1908,17366950.0,5089962.0,551323.0,6778218.0,65301.0,64738.0,14.9
cbecs,building_survey,3430,3430,4,2,1000000,994,4,9,60,2400,1,1,2,1,2,1,2,870,1196,37337418.0,10942971.0,1629310.0,,,,15.06
cbecs,building_survey,3431,3431,3,2,205000,994,6,10,60,700,1,1,2,1,2,2,2,4180,2025,17297652.0,5069652.0,655527.0,,,,58.26
