record_id,business_id,month,year,electricity_bill,diesel_cost,petrol_cost,generator_hours,grid_hours,outage_hours,energy_consumption_kwh,fuel_consumption_liters,maintenance_cost,weather_avg_temp,occupancy_rate,total_energy_cost,business_name,business_type,industry,state,city,employees,operating_hours,floor_area_sqm,energy_source,solar_capacity_kw,monthly_revenue,created_at,quarter,cost_per_kwh,energy_cost_per_employee,generator_dependency,revenue_energy_ratio,outage_severity,estimated_carbon_intensity,next_month_energy_cost
REC-001741,BIZ-0073,1,2025,230664.3,119935.15,37257.96,25.21,298.74,63.03,6452.85,141.94,47327.62,27.71,83.97,387857.41,Bakery SME 073,Bakery,Food Production,Kano,Kano,18,11.67,235.0,Hybrid,33.54,3645076.0,2024-01-01,1,60.10637315294792,21547.633888888886,0.07782065133508258,9.3979795306734,0.17422671863338587,0.02199648217454303,609376.86
REC-001742,BIZ-0073,2,2025,412568.92,150160.46,46647.48,19.32,278.45,48.31,8367.63,177.7,46078.35,28.41,70.27,609376.86,Bakery SME 073,Bakery,Food Production,Kano,Kano,18,11.67,235.0,Hybrid,33.54,3645076.0,2024-01-01,1,72.82550256165725,33854.27,0.06488229170164893,5.981644921666373,0.14784551352674746,0.02123659865457722,564095.49
REC-001743,BIZ-0073,3,2025,458797.17,80340.48,24957.84,11.93,331.95,29.82,8854.24,95.08,41630.18,28.25,63.92,564095.49,Bakery SME 073,Bakery,Food Production,Kano,Kano,18,11.67,235.0,Hybrid,33.54,3645076.0,2024-01-01,1,63.70908062126168,31338.638333333332,0.034692334535303015,6.461806670356467,0.08242806202836056,0.010738358119951571,578161.9
REC-001744,BIZ-0073,4,2025,419449.15,121094.6,37618.15,25.56,286.21,63.89,8440.05,143.31,50550.44,30.94,73.66,578161.9,Bakery SME 073,Bakery,Food Production,Kano,Kano,18,11.67,235.0,Hybrid,33.54,3645076.0,2024-01-01,2,68.50218896807485,32120.105555555558,0.08198351348750682,6.304593920837744,0.1824907169380177,0.01697975722892637,611051.06
REC-001745,BIZ-0073,5,2025,421056.72,144961.82,45032.52,22.63,305.2,56.57,8456.98,171.55,48525.28,30.7,71.86,611051.06,Bakery SME 073,Bakery,Food Production,Kano,Kano,18,11.67,235.0,Hybrid,33.54,3645076.0,2024-01-01,2,72.25405050029681,33947.281111111115,0.06902968001708203,5.965255996773821,0.1563700693810985,0.02028501900205511,512885.87
REC-001746,BIZ-0073,6,2025,275807.33,180886.11,56192.43,26.11,284.82,65.28,6928.04,214.07,48669.71,30.31,86.92,512885.87,Bakery SME 073,Bakery,Food Production,Kano,Kano,18,11.67,235.0,Hybrid,33.54,3645076.0,2024-01-01,2,74.03044295356263,28493.659444444445,0.08397388479722123,7.106992438688163,0.18646101113967437,0.0308990710215299,681639.34
REC-001747,BIZ-0073,7,2025,413101.23,204889.12,63648.99,26.86,294.63,67.14,8373.23,242.47,51360.14,28.42,75.73,681639.34,Bakery SME 073,Bakery,Food Production,Kano,Kano,18,11.67,235.0,Hybrid,33.54,3645076.0,2024-01-01,3,81.40697675807304,37868.852222222224,0.08354847740209649,5.347514126752133,0.1855875279873953,0.0289577618195129,328787.97
REC-001748,BIZ-0073,8,2025,196015.44,101302.74,31469.79,12.75,329.88,31.89,6088.12,119.88,38060.26,28.3,61.62,328787.97,Bakery SME 073,Bakery,Food Production,Kano,Kano,18,11.67,235.0,Hybrid,33.54,3645076.0,2024-01-01,3,54.004843859845074,18265.998333333333,0.03721215305139655,11.086403191698286,0.08814992951322664,0.019690807671333677,294386.34
REC-001749,BIZ-0073,9,2025,207301.71,66443.8,20640.83,10.44,323.99,26.11,6206.92,78.63,36621.06,26.8,63.16,294386.34,Bakery SME 073,Bakery,Food Production,Kano,Kano,18,11.67,235.0,Hybrid,33.54,3645076.0,2024-01-01,3,47.42873115812674,16354.796666666669,0.031217295099123882,12.381946798210812,0.07457869180234218,0.012668118809328941,430074.72
REC-001750,BIZ-0073,10,2025,307419.91,93583.13,29071.68,18.71,315.0,46.77,7260.8,110.75,43986.06,25.57,85.56,430074.72,Bakery SME 073,Bakery,Food Production,Kano,Kano,18,11.67,235.0,Hybrid,33.54,3645076.0,2024-01-01,4,59.23241516086381,23893.039999999997,0.056066644691498614,8.475448173284866,0.12928103491168424,0.015253140149845747,458004.91
REC-001751,BIZ-0073,11,2025,290415.56,127867.27,39722.08,21.03,297.53,52.57,7081.81,151.32,45343.49,24.86,82.98,458004.91,Bakery SME 073,Bakery,Food Production,Kano,Kano,18,11.67,235.0,Hybrid,33.54,3645076.0,2024-01-01,4,64.67342529664026,25444.71722222222,0.06601582119537922,7.9585959023889075,0.150157097972008,0.021367418781356742,277252.87
REC-001752,BIZ-0073,12,2025,211567.39,50116.69,15568.79,10.39,335.8,25.97,6251.83,59.31,36650.63,26.21,59.07,277252.87,Bakery SME 073,Bakery,Food Production,Kano,Kano,18,11.67,235.0,Hybrid,33.54,3645076.0,2024-01-01,4,44.34747425953681,15402.937222222223,0.03001242092492562,13.147117286829168,0.0717859413439478,0.009486822258442728,
REC-001753,BIZ-0074,1,2024,3110628.83,251483.44,36271.65,25.72,661.53,73.48,32743.46,241.81,93724.11,27.34,69.94,3398383.92,Hotel SME 074,Hotel,Hospitality,Kano,Kano,19,23.71,1423.54,Grid,0.0,4029275.56,2024-01-01,1,103.78817388266238,178862.31157894735,0.037424518006547836,1.1856446048626548,0.09997142896015021,0.0073849861926625964,2910451.37
REC-001754,BIZ-0074,2,2024,2613769.86,259284.68,37396.83,23.58,620.21,67.38,27513.37,249.31,85420.56,27.95,71.55,2910451.37,Hotel SME 074,Hotel,Hospitality,Kano,Kano,19,23.71,1423.54,Grid,0.0,4029275.56,2024-01-01,1,105.78316542102985,153181.65105263158,0.03662685037046241,1.3844160399079266,0.09799444436364693,0.00906141268772237,3908704.1
REC-001755,BIZ-0074,3,2024,3563525.1,301669.04,43509.96,21.18,674.49,60.52,37510.79,290.07,95135.18,28.71,74.73,3908704.1,Hotel SME 074,Hotel,Hospitality,Kano,Kano,19,23.71,1423.54,Grid,0.0,4029275.56,2024-01-01,1,104.20212690801766,205721.26842105263,0.030445469834835485,1.0308469141984935,0.08233901579570346,0.00773297496533664,2983368.93
REC-001756,BIZ-0074,4,2024,2699890.28,247746.05,35732.6,19.75,654.88,56.42,28419.9,238.22,82863.07,29.32,71.35,2983368.93,Hotel SME 074,Hotel,Hospitality,Kano,Kano,19,23.71,1423.54,Grid,0.0,4029275.56,2024-01-01,2,104.97464558284864,157019.41736842107,0.029275306464284126,1.3505790448786366,0.07931955574300575,0.008382154757757767,3867810.67
REC-001757,BIZ-0074,5,2024,3512345.78,310658.39,44806.5,20.81,675.56,59.45,36972.06,298.71,94132.39,29.38,83.46,3867810.67,Hotel SME 074,Hotel,Hospitality,Kano,Kano,19,23.71,1423.54,Grid,0.0,4029275.56,2024-01-01,2,104.61442153885935,203568.98263157895,0.02988353892327355,1.0417458101691415,0.08088325328907091,0.008079344239947679,3851249.73
REC-001758,BIZ-0074,6,2024,3649031.54,176728.5,25489.69,21.07,651.09,60.21,38410.86,169.93,96112.61,29.82,66.6,3851249.73,Hotel SME 074,Hotel,Hospitality,Kano,Kano,19,23.71,1423.54,Grid,0.0,4029275.56,2024-01-01,2,100.26460563496886,202697.3542105263,0.03134670316591288,1.0462254702968847,0.08464782792070856,0.0044240092515502125,3942441.12
REC-001759,BIZ-0074,7,2024,3664589.62,242828.2,35023.3,16.31,688.42,46.59,38574.63,233.49,91781.69,28.43,78.52,3942441.12,Hotel SME 074,Hotel,Hospitality,Kano,Kano,19,23.71,1423.54,Grid,0.0,4029275.56,2024-01-01,3,102.20295359929571,207496.90105263158,0.023143615285286565,1.022025551519207,0.06338689269533748,0.006052942050254274,2997442.1
REC-001760,BIZ-0074,8,2024,2770218.34,198582.11,28641.65,15.16,691.68,43.33,29160.19,190.94,79398.51,28.06,78.93,2997442.1,Hotel SME 074,Hotel,Hospitality,Kano,Kano,19,23.71,1423.54,Grid,0.0,4029275.56,2024-01-01,3,102.79226918617472,157760.11052631578,0.021447569464093715,1.3442379954561925,0.05895157889008313,0.006547968308848468,3858757.12
REC-001761,BIZ-0074,9,2024,3618747.34,209756.45,30253.33,14.95,668.6,42.7,38092.08,201.69,89908.96,26.9,77.16,3858757.12,Hotel SME 074,Hotel,Hospitality,Kano,Kano,19,23.71,1423.54,Grid,0.0,4029275.56,2024-01-01,3,101.3007722340182,203092.48,0.02187111403701265,1.044189990377005,0.06003092928440883,0.005294801439039296,3122940.11
REC-001762,BIZ-0074,10,2024,2738036.61,336386.25,48517.25,28.41,653.85,81.16,28821.44,323.45,91572.39,26.22,92.47,3122940.11,Hotel SME 074,Hotel,Hospitality,Kano,Kano,19,23.71,1423.54,Grid,0.0,4029275.56,2024-01-01,4,108.35475638968768,164365.2689473684,0.041641016621229446,1.2902186459156915,0.11042026639093346,0.011222548214107276,3155777.06
REC-001763,BIZ-0074,11,2024,2799985.88,310943.55,44847.63,25.89,637.33,73.97,29473.54,298.98,89962.44,26.61,81.99,3155777.06,Hotel SME 074,Hotel,Hospitality,Kano,Kano,19,23.71,1423.54,Grid,0.0,4029275.56,2024-01-01,4,107.07153127856375,166093.5294736842,0.03903682036126775,1.2767934753920798,0.10399268944186699,0.010144013918925247,3686190.08
REC-001764,BIZ-0074,12,2024,3347564.15,295941.99,42683.94,23.59,667.62,67.39,35237.52,284.56,94691.15,26.22,70.55,3686190.08,Hotel SME 074,Hotel,Hospitality,Kano,Kano,19,23.71,1423.54,Grid,0.0,4029275.56,2024-01-01,4,104.60980454924184,194010.00421052633,0.034128557167865045,1.0930731927963953,0.0916858274037088,0.008075483178157828,2913293.25
REC-001765,BIZ-0074,1,2025,2713009.05,175038.29,25245.91,12.82,698.39,36.62,28557.99,168.31,76446.97,26.95,89.39,2913293.25,Hotel SME 074,Hotel,Hospitality,Kano,Kano,19,23.71,1423.54,Grid,0.0,4029275.56,2024-01-01,1,102.01324568010563,153331.22368421053,0.018025618312453424,1.383065559912309,0.04982245139521911,0.005893622065138338,3537668.7
REC-001766,BIZ-0074,2,2025,3228272.54,270396.64,38999.52,25.33,591.52,72.36,33981.82,260.0,94838.79,27.36,83.95,3537668.7,Hotel SME 074,Hotel,Hospitality,Kano,Kano,19,23.71,1423.54,Grid,0.0,4029275.56,2024-01-01,1,104.10474483120682,186193.08947368423,0.041063467617735265,1.1389635100652584,0.10899560161474965,0.007651149938408243,4134899.04
REC-001767,BIZ-0074,3,2025,3848267.25,250501.73,36130.06,27.57,656.25,78.76,40508.08,240.87,104796.82,28.61,87.47,4134899.04,Hotel SME 074,Hotel,Hospitality,Kano,Kano,19,23.71,1423.54,Grid,0.0,4029275.56,2024-01-01,1,102.07590781888453,217626.2652631579,0.04031762744581907,0.9744556084735747,0.1071550046938137,0.00594622109959297,3802788.07
REC-001768,BIZ-0074,4,2025,3269716.85,465877.37,67193.85,30.99,622.77,88.53,34418.07,447.96,100738.77,31.08,86.03,3802788.07,Hotel SME 074,Hotel,Hospitality,Kano,Kano,19,23.71,1423.54,Grid,0.0,4029275.56,2024-01-01,2,110.48812644055869,200146.74052631579,0.04740271659324523,1.0595582729910058,0.12446225221425558,0.013015256230230225,2944000.94
REC-001769,BIZ-0074,5,2025,2591797.66,307807.91,44395.37,26.69,658.76,76.25,27282.08,295.97,88090.43,29.45,70.27,2944000.94,Hotel SME 074,Hotel,Hospitality,Kano,Kano,19,23.71,1423.54,Grid,0.0,4029275.56,2024-01-01,2,107.90969530182448,154947.41789473683,0.038937923991538406,1.3686393591980308,0.10374008516890927,0.01084851301660284,2862782.28
REC-001770,BIZ-0074,6,2025,2700271.67,142026.08,20484.53,15.6,666.73,44.57,28423.91,136.56,78929.45,29.86,82.83,2862782.28,Hotel SME 074,Hotel,Hospitality,Kano,Kano,19,23.71,1423.54,Grid,0.0,4029275.56,2024-01-01,2,100.71739883780943,150672.75157894735,0.02286283762988583,1.4074683877112724,0.06265991845915928,0.004804405868158181,3552807.92
REC-001771,BIZ-0074,7,2025,3296773.88,223760.84,32273.2,22.96,669.4,65.61,34702.88,215.15,93457.37,29.13,66.4,3552807.92,Hotel SME 074,Hotel,Hospitality,Kano,Kano,19,23.71,1423.54,Grid,0.0,4029275.56,2024-01-01,3,102.37789831852572,186989.89052631578,0.03316193887572939,1.134110160393923,0.08926409164501163,0.006199773621094273,3226809.6
REC-001772,BIZ-0074,8,2025,2878233.39,304638.03,43938.18,26.54,659.19,75.82,30297.19,292.92,91566.27,27.98,84.4,3226809.6,Hotel SME 074,Hotel,Hospitality,Kano,Kano,19,23.71,1423.54,Grid,0.0,4029275.56,2024-01-01,3,106.50524355559048,169832.08421052631,0.03870327971650649,1.2486871118766971,0.10315505911484196,0.009668223356687536,2949558.34
REC-001773,BIZ-0074,9,2025,2726820.58,194661.57,28076.19,12.72,674.97,36.33,28703.37,187.17,76524.89,26.82,88.07,2949558.34,Hotel SME 074,Hotel,Hospitality,Kano,Kano,19,23.71,1423.54,Grid,0.0,4029275.56,2024-01-01,3,102.76000135175765,155239.91263157895,0.01849670636478646,1.3660606421502415,0.05107549557148881,0.006520837100312611,2792949.97
REC-001774,BIZ-0074,10,2025,2595699.91,172386.61,24863.45,12.35,699.72,35.29,27323.16,165.76,74521.05,24.87,63.1,2792949.97,Hotel SME 074,Hotel,Hospitality,Kano,Kano,19,23.71,1423.54,Grid,0.0,4029275.56,2024-01-01,4,102.21914192941081,146997.3668421053,0.017343800469055006,1.4426594114752438,0.04801295220473191,0.006066648220776806,3525734.09
REC-001775,BIZ-0074,11,2025,3081539.32,388203.83,55990.94,25.39,638.77,72.53,32437.26,373.27,93040.89,25.66,90.53,3525734.09,Hotel SME 074,Hotel,Hospitality,Kano,Kano,19,23.71,1423.54,Grid,0.0,4029275.56,2024-01-01,4,108.69395534641335,185564.95210526316,0.03822874006263551,1.142818901580862,0.10196822718965275,0.01150744545007809,3057883.77
REC-001776,BIZ-0074,12,2025,2791261.34,233014.56,33607.87,16.24,688.6,46.41,29381.7,224.05,80689.73,26.38,79.43,3057883.77,Hotel SME 074,Hotel,Hospitality,Kano,Kano,19,23.71,1423.54,Grid,0.0,4029275.56,2024-01-01,4,104.07443306547952,160941.2510526316,0.023040690085693205,1.3176679897156458,0.0631419980680535,0.007625494780764898,
REC-001777,BIZ-0075,1,2024,4288586.69,3772794.32,114558.53,89.77,480.27,99.74,45143.02,3054.89,410341.78,26.75,67.48,8175939.54,Factory SME 075,Factory,Manufacturing,Lagos,Lagos,228,18.71,1155.15,Generator,0.0,26698145.93,2024-01-01,1,181.11193136834888,35859.38394736842,0.15748017682969617,3.265452954902844,0.17196255236978672,0.0676713697931596,6238523.01
REC-001778,BIZ-0075,2,2024,4360044.38,1823120.71,55357.92,71.86,462.75,79.84,45895.2,1476.21,372822.54,27.85,76.89,6238523.01,Factory SME 075,Factory,Manufacturing,Lagos,Lagos,228,18.71,1155.15,Generator,0.0,26698145.93,2024-01-01,1,135.92974886262616,27361.94302631579,0.1344157423168291,4.279561987221075,0.1471460955786137,0.03216480154787429,4883702.21
REC-001779,BIZ-0075,3,2024,3444980.89,1396322.85,42398.47,39.24,536.41,43.6,36262.96,1130.63,276992.38,29.29,58.53,4883702.21,Factory SME 075,Factory,Manufacturing,Lagos,Lagos,228,18.71,1155.15,Generator,0.0,26698145.93,2024-01-01,1,134.67467106932253,21419.746535087717,0.06816642056805351,5.466784169463109,0.07517111773934933,0.031178646199868962,6161115.37
REC-001780,BIZ-0075,4,2024,3265383.15,2810396.3,85335.92,88.17,463.33,97.97,34372.45,2275.62,379912.52,29.02,83.75,6161115.37,Factory SME 075,Factory,Manufacturing,Lagos,Lagos,228,18.71,1155.15,Generator,0.0,26698145.93,2024-01-01,2,179.24574390245678,27022.435833333333,0.15987307343608342,4.333329977880288,0.174541243541778,0.0662047657353491,5018367.0
REC-001781,BIZ-0075,5,2024,3041622.8,1918490.44,58253.76,54.15,519.85,60.16,32017.08,1553.43,299169.07,30.16,85.54,5018367.0,Factory SME 075,Factory,Manufacturing,Lagos,Lagos,228,18.71,1155.15,Generator,0.0,26698145.93,2024-01-01,2,156.74030861027924,22010.38157894737,0.09433797909407665,5.320086380689176,0.10372234961466181,0.04851879059551964,5999270.12
REC-001782,BIZ-0075,6,2024,3847610.09,2088251.58,63408.45,55.67,499.44,61.86,40501.16,1690.89,323729.27,29.54,73.12,5999270.12,Factory SME 075,Factory,Manufacturing,Lagos,Lagos,228,18.71,1155.15,Generator,0.0,26698145.93,2024-01-01,2,148.12588380184664,26312.588245614035,0.10028642971663274,4.450232344263905,0.11020844468198823,0.041749174591542565,8488951.25
REC-001783,BIZ-0075,7,2024,3930386.08,4424226.31,134338.86,95.03,474.43,105.58,41372.49,3582.37,412489.28,29.36,86.21,8488951.25,Factory SME 075,Factory,Manufacturing,Lagos,Lagos,228,18.71,1155.15,Generator,0.0,26698145.93,2024-01-01,3,205.1834745745301,37232.242324561405,0.1668773926175675,3.145046442574399,0.18203134428716747,0.08658821356896818,5444987.72
REC-001784,BIZ-0075,8,2024,3231963.8,2147807.11,65216.81,48.63,525.97,54.04,34020.67,1739.12,292042.54,28.37,56.13,5444987.72,Factory SME 075,Factory,Manufacturing,Lagos,Lagos,228,18.71,1155.15,Generator,0.0,26698145.93,2024-01-01,3,160.04939702833602,23881.525087719296,0.08463278802645319,4.903251816700148,0.09317080739987242,0.05111951057989158,6449670.94
REC-001785,BIZ-0075,9,2024,4055339.99,2323771.1,70559.85,56.77,498.23,63.07,42687.79,1881.6,331603.3,25.69,62.15,6449670.94,Factory SME 075,Factory,Manufacturing,Lagos,Lagos,228,18.71,1155.15,Generator,0.0,26698145.93,2024-01-01,3,151.08936161839253,28288.030438596492,0.10228828828828829,4.139458613992484,0.11236415464101192,0.04407817785835247,6600068.62
REC-001786,BIZ-0075,10,2024,3367935.2,3136883.91,95249.51,86.76,483.61,96.4,35451.95,2539.99,379494.64,26.82,57.18,6600068.62,Factory SME 075,Factory,Manufacturing,Lagos,Lagos,228,18.71,1155.15,Generator,0.0,26698145.93,2024-01-01,4,186.16941014528118,28947.669385964913,0.15211178708557604,4.045131568647236,0.16620403096498337,0.07164598844351298,5743996.32
REC-001787,BIZ-0075,11,2024,4316283.87,1385638.41,42074.04,57.79,497.09,64.21,45434.57,1121.97,340720.61,25.76,84.23,5743996.32,Factory SME 075,Factory,Manufacturing,Lagos,Lagos,228,18.71,1155.15,Generator,0.0,26698145.93,2024-01-01,4,126.42347710124692,25192.966315789476,0.10414864475201846,4.6480088848664165,0.11439515410653837,0.024694192109664514,7752320.42
REC-001788,BIZ-0075,12,2024,4527094.03,3130180.43,95045.96,91.91,477.88,102.13,47653.62,2534.56,421344.14,25.63,80.88,7752320.42,Factory SME 075,Factory,Manufacturing,Lagos,Lagos,228,18.71,1155.15,Generator,0.0,26698145.93,2024-01-01,4,162.68061943667658,34001.40535087719,0.16130504220853298,3.443890923435283,0.1760831709798107,0.05318714506893705,4734972.63
REC-001789,BIZ-0075,1,2025,2808082.37,1870105.67,56784.59,67.29,505.25,74.76,29558.76,1514.26,321925.21,25.86,80.32,4734972.63,Factory SME 075,Factory,Manufacturing,Lagos,Lagos,228,18.71,1155.15,Generator,0.0,26698145.93,2024-01-01,1,160.18847306179285,20767.423815789472,0.11752890627729069,5.638500581998084,0.12889432940811366,0.05122880662111672,6723712.64
REC-001790,BIZ-0075,2,2025,4105678.95,2540881.42,77152.27,91.22,422.53,101.35,43217.67,2057.39,408720.13,27.64,71.72,6723712.64,Factory SME 075,Factory,Manufacturing,Lagos,Lagos,228,18.71,1155.15,Generator,0.0,26698145.93,2024-01-01,1,155.57786062969151,29489.967719298245,0.17755717761557177,3.9707446405681015,0.19346033442773153,0.04760529662982757,5872351.27
REC-001791,BIZ-0075,3,2025,4016230.39,1801421.84,54699.04,48.36,526.28,53.73,42276.11,1458.64,312080.03,30.28,55.92,5872351.27,Factory SME 075,Factory,Manufacturing,Lagos,Lagos,228,18.71,1155.15,Generator,0.0,26698145.93,2024-01-01,1,138.90472112973495,25755.926622807016,0.08415703744953362,4.546415005245421,0.09263633385631281,0.03450270140748522,4852241.52
REC-001792,BIZ-0075,4,2025,2677911.11,2110253.88,64076.53,66.38,487.55,73.75,28188.54,1708.71,316500.57,29.88,78.93,4852241.52,Factory SME 075,Factory,Manufacturing,Lagos,Lagos,228,18.71,1155.15,Generator,0.0,26698145.93,2024-01-01,2,172.13525496531568,21281.761052631577,0.1198346361453613,5.502229396446038,0.13139141279173347,0.06061718698449795,5721472.61
REC-001793,BIZ-0075,5,2025,3896151.87,1771529.36,53791.38,70.62,501.54,78.47,41012.12,1434.44,357897.24,30.21,59.38,5721472.61,Factory SME 075,Factory,Manufacturing,Lagos,Lagos,228,18.71,1155.15,Generator,0.0,26698145.93,2024-01-01,2,139.50687284636834,25094.17811403509,0.12342701342281878,4.666306692325492,0.13529077084877847,0.034976002215930314,6322482.11
REC-001794,BIZ-0075,6,2025,4482356.52,1785897.92,54227.67,58.16,496.67,64.63,47182.7,1446.07,345914.72,29.25,76.55,6322482.11,Factory SME 075,Factory,Manufacturing,Lagos,Lagos,228,18.71,1155.15,Generator,0.0,26698145.93,2024-01-01,2,134.00000657020476,27730.184692982457,0.10482490132112537,4.222731747674332,0.1151434170675218,0.03064830965586963,3938666.62
REC-001795,BIZ-0075,7,2025,2714478.46,1188111.89,36076.27,36.63,539.31,40.7,28573.46,962.03,252026.53,30.25,63.34,3938666.62,Factory SME 075,Factory,Manufacturing,Lagos,Lagos,228,18.71,1155.15,Generator,0.0,26698145.93,2024-01-01,3,137.84353102494413,17274.85359649123,0.06360037503906658,6.778473149880352,0.07017120394475958,0.033668656158547125,5447977.17
REC-001796,BIZ-0075,8,2025,3763906.9,1634441.48,49628.79,38.88,536.81,43.2,39620.07,1323.43,284595.25,28.61,83.27,5447977.17,Factory SME 075,Factory,Manufacturing,Lagos,Lagos,228,18.71,1155.15,Generator,0.0,26698145.93,2024-01-01,3,137.50549077778004,23894.636710526316,0.06753634768712329,4.900561271992261,0.07448147445733695,0.033403020236965765,3925146.95
REC-001797,BIZ-0075,9,2025,2577171.47,1308251.25,39724.23,39.57,517.33,43.97,27128.12,1059.31,254872.63,27.65,63.75,3925146.95,Factory SME 075,Factory,Manufacturing,Lagos,Lagos,228,18.71,1155.15,Generator,0.0,26698145.93,2024-01-01,3,144.68923574504979,17215.556798245616,0.07105404920093374,6.801820739475754,0.07833600570105112,0.03904841175872121,8127399.93
REC-001798,BIZ-0075,10,2025,3678540.85,4317753.21,131105.87,92.1,477.68,102.33,38721.48,3496.16,399416.57,25.31,65.99,8127399.93,Factory SME 075,Factory,Manufacturing,Lagos,Lagos,228,18.71,1155.15,Generator,0.0,26698145.93,2024-01-01,4,209.89383489474056,35646.49092105263,0.1616413352522026,3.284955355949858,0.17642799262081688,0.09028993726479462,5744864.01
